1571997105,3,14,2,"C2,CA,C9,CJ;S7,S3,S2,SQ;C7,C8,C3,C5;CQ,CK,C4,C10;D3,D6,D2,D5;D4,D7,DJ,D8;SK,D10,D9,DQ;HA,DK,SA,DA;H3,S9,HQ,H2;HJ,S4,S10,H10;H7,S5,SJ,H9;H6,S8,C6,H8;H5,S6,HK,H4"
1571997105,3,17,2,"C7,C2,CK,CA;S3,S2,S4,S6;S8,S5,S9,S10;DK,D2,D4,D5;SJ,S7,HK,SQ;D6,D3,D10,D7;C3,C4,C5,SA;SK,CJ,C6,HQ;D8,DQ,H3,D9;H8,DA,CQ,DJ;H2,H4,C10,H5;H6,HJ,C9,H9;H7,HA,C8,H10"
1571997105,3,0,2,"C8,C2,CK,CA;S2,S3,S4,S7;SQ,S5,S6,S10;D4,D10,D2,D6;DJ,D7,D3,D8;DA,SK,D5,D9;C4,C3,C10,C9;C5,CJ,CQ,SA;HA,HJ,DQ,HQ;HK,H9,DK,H10;H6,H4,H2,H5;C6,S9,H8,H7;C7,S8,H3,SJ"
1571997105,3,0,2,"C9,C10,C2,CA;S10,S2,SQ,S4;D4,D7,D8,D2;D6,D9,DA,D3;SJ,S3,SA,S5;C3,C6,C7,C5;C4,HA,CJ,C8;H8,HK,CQ,SK;H7,H6,CK,HJ;H2,H5,H3,D10;DJ,DQ,HQ,D5;H4,S8,H10,S6;DK,S9,H9,S7"
1571997105,3,8,2,"CQ,C2,CK,C10;S6,S10,S2,S3;C7,C3,C4,C5;SJ,SK,S7,S4;C8,C6,C9,SA;SQ,HQ,S9,S5;D2,D5,D9,D4;D3,D8,DQ,D6;H6,H10,H2,H9;D7,D10,H7,DJ;HA,DA,H5,S8;H8,CA,H3,HJ;DK,CJ,H4,HK"
1571997105,3,21,2,"C9,CJ,CK,C2;S4,SJ,S2,S3;C4,C6,C10,C3;S5,SA,S7,S8;D5,D3,D2,DJ;S6,HA,S9,S10;C5,HQ,SQ,C8;H9,H3,HK,SK;C7,DA,H10,CQ;H6,DQ,H8,CA;H4,D10,H5,H2;D6,D8,D4,HJ;DK,D9,D7,H7"
1571997105,3,0,2,"CJ,C2,CA,C9;S2,S3,S8,S5;S4,S10,SJ,S7;SK,C6,C3,C5;H9,C10,C4,C7;H6,CK,CQ,C8;D3,D2,DA,D6;D4,D5,DJ,D7;D9,D10,DQ,D8;H5,SQ,DK,SA;H2,H7,H3,H4;S9,HJ,H10,H8;S6,HK,HA,HQ"
1571997105,3,4,2,"CK,C2,CA,C8;S3,S8,S7,S2;C5,C4,C7,C3;S4,SQ,S10,S6;C10,C9,SK,C6;CQ,CJ,H10,HA;D8,D6,D3,D2;D10,D7,D4,D5;DK,D9,DJ,DQ;S5,SA,H7,S9;H2,H4,H5,H8;H3,HQ,H6,H9;SJ,HK,DA,HJ"
1571997105,3,18,2,"CQ,C8,CA,C2;S3,S5,SJ,S2;C6,C4,C9,C3;C7,SA,C10,C5;D6,D7,D2,D3;S6,S7,H8,S4;D10,D9,D8,D4;S8,HK,H5,S9;CJ,HQ,H4,CK;SK,DA,DJ,D5;H10,H2,H3,H9;S10,H7,DK,SQ;HA,H6,DQ,HJ"
1571997105,3,13,2,"C10,CJ,C2,CK;SJ,S2,S6,S3;C8,C3,C6,C4;C9,C5,CA,CQ;SQ,S4,S7,SA;DJ,D5,D2,D3;D9,D8,D4,D6;H2,HK,H3,H6;HA,S5,S9,H8;HQ,H10,DQ,D7;H9,S8,SK,DA;H5,C7,H4,DK;H7,S10,HJ,D10"
1571997105,3,5,2,"CK,CQ,C2,CA;S2,S3,SJ,S4;C3,C10,C4,C5;HK,S6,SA,S5;C7,SQ,C9,C6;D2,D3,D7,DA;D4,D5,D10,D9;D8,D6,DQ,SK;HQ,DJ,DK,HJ;H2,HA,H3,H6;H9,S7,H8,S9;CJ,S10,H7,C8;H5,S8,H4,H10"
1571997105,3,7,2,"CA,C10,C2,CQ;S5,S6,S3,S2;C4,C5,C3,CJ;H9,SQ,S4,S7;C7,C6,HK,HA;D5,DA,D2,D4;D6,D10,D3,D7;D8,DJ,HQ,D9;H5,DQ,HJ,DK;H4,SK,S10,S8;CK,SA,H7,S9;C9,H2,H3,H10;C8,H8,H6,SJ"
1571997105,3,15,2,"C9,CA,C2,CK;S3,S2,S6,S5;S4,SJ,S8,S7;C3,C4,CQ,C5;S10,SK,S9,HA;C8,C7,C6,C10;SA,HQ,SQ,CJ;D3,D6,D2,D4;D8,DJ,D5,DQ;D9,HJ,D7,DK;H10,H2,H4,H6;D10,H5,HK,H9;DA,H3,H8,H7"
1571997105,3,1,2,"CK,CA,C2,CQ;S6,S5,S2,S3;SJ,S7,SQ,S4;C4,C3,C8,SK;D3,D4,D2,DQ;D6,H10,D5,D7;D10,H8,D9,D8;DA,C10,DK,DJ;C9,C5,SA,H7;CJ,C6,HA,H6;H2,C7,HJ,H4;H3,S9,HQ,H5;H9,S8,HK,S10"
1571997105,3,0,2,"C2,CJ,CQ,C9;S7,S3,S2,S4;CK,C5,C3,C4;CA,C10,C8,C6;D4,D2,D7,D8;HK,SJ,S5,S9;D5,D3,DA,D9;H8,SK,S6,S10;D10,D6,DJ,SA;H7,HA,S8,H6;H2,HJ,SQ,H4;DK,H9,H5,H3;DQ,H10,HQ,C7"
1571997105,3,19,2,"C2,C7,CJ,CQ;H6,S4,S2,S6;DJ,S5,S3,S7;D10,S8,S9,S10;C4,SQ,C3,C5;C6,HA,C10,C9;D2,D7,DQ,D6;D3,D8,DK,DA;D5,SJ,SK,SA;D4,H3,H7,H2;CA,H4,H9,H8;CK,H5,H10,HJ;C8,D9,HQ,HK"
1571997105,3,0,2,"C2,C10,CQ,CA;S2,S5,S3,S4;C3,C8,C9,C4;S7,SK,S9,S6;D4,D2,DA,D5;SA,HJ,S10,S8;C6,H10,HQ,C5;D7,D3,D6,SQ;D8,D9,DK,HA;HK,H7,SJ,H4;H3,H2,H5,CK;DQ,H6,H8,CJ;DJ,D10,H9,C7"
1571997105,3,3,2,"C2,CK,CJ,CQ;S2,S3,S5,S4;S6,SK,S7,S8;C6,C5,C9,C3;HK,SA,S10,S9;CA,C10,C7,C4;D5,D2,D4,D8;H9,HA,SQ,SJ;D6,D3,D7,DQ;H3,HJ,HQ,C8;DA,H2,H5,H4;D9,DK,DJ,H8;D10,H7,H10,H6"
1571997105,3,6,2,"C2,CK,C10,C9;S5,S2,S3,S7;S6,S4,HJ,S8;S9,S10,H10,SJ;CJ,CQ,C4,C3;D5,DA,D2,D3;H8,H2,H4,HK;CA,HQ,C5,C8;D8,H9,D4,D6;D9,H7,DQ,D7;SQ,H6,C6,SK;SA,H5,DK,D10;HA,H3,C7,DJ"
1571997105,3,14,2,"CJ,CA,C2,C10;S2,SJ,S4,S3;C4,C7,CK,C3;S5,HQ,S6,SQ;C5,C9,SA,C8;C6,CQ,SK,HK;D5,D2,DK,D7;D6,D3,DQ,D9;S8,H3,S7,H10;DJ,D4,HA,H9;S9,DA,S10,H8;H6,D10,H4,H2;HJ,D8,H7,H5"
1571997105,3,15,2,"CA,CK,CJ,C2;S3,S2,S9,S6;S8,S4,S10,S7;C3,C9,C4,C7;SJ,S5,SK,H9;D5,D6,D2,D3;DK,D7,D8,D4;C5,SQ,HK,C8;C6,SA,H8,CQ;DA,HA,D10,D9;C10,HJ,H5,H7;H6,H4,H2,DQ;HQ,H10,H3,DJ"
1571997105,3,9,2,"C2,C6,CQ,CK;S4,S2,S3,S6;S5,S9,SJ,S7;C5,C3,C8,C4;D6,D3,D5,D2;C7,H9,SK,C9;SQ,S10,HK,S8;D8,D7,D9,D4;HQ,DJ,D10,SA;H10,DA,DQ,HA;CA,H2,H3,H6;CJ,H4,H7,H8;C10,H5,DK,HJ"
1571997105,3,9,2,"CA,C2,C5,CK;S3,S2,S4,S7;S6,S5,S9,S8;HA,SK,S10,SJ;C6,C4,C3,C7;CJ,HQ,SQ,C8;CQ,H6,SA,C9;D5,D2,D7,D3;D10,D4,D9,D8;DQ,D6,DJ,HJ;H3,H2,H7,H9;HK,H5,DA,C10;H8,H4,DK,H10"
1571997105,3,11,2,"C6,C2,C10,CA;S2,S7,S3,S4;C5,C7,C4,C3;H5,C9,SA,C8;H4,CJ,HA,CQ;S6,SQ,S10,S5;D2,D6,DA,D4;D3,D7,D10,D5;D8,HK,DQ,SK;DK,H2,H6,H8;S8,H9,HQ,S9;DJ,H7,HJ,SJ;D9,H3,H10,CK"
1571997105,3,26,2,"CJ,CQ,C2,CA;S10,S4,S2,S3;C4,C5,C3,C7;SA,S5,S8,S6;C9,C8,C6,C10;H10,HA,SQ,S7;D2,D4,D3,D9;H7,HJ,SK,S9;D5,D6,D10,HQ;D8,D7,DQ,H9;H3,H2,H6,H4;DA,H5,H8,CK;DJ,DK,HK,SJ"
1571997105,3,4,2,"C2,CA,C7,CK;S8,S5,S10,S2;C5,C9,C6,C3;S9,S6,SK,S3;HK,D4,D2,D3;HQ,S7,H10,S4;H9,D5,D7,D9;H8,HJ,H5,SJ;C8,H7,DA,C4;C10,H6,DQ,SQ;CJ,H4,DJ,SA;CQ,H3,D10,HA;H2,D6,D8,DK"
1571997105,3,18,2,"CA,CQ,C7,C2;S3,S8,S4,S2;S5,SJ,S9,S6;C3,C9,C5,C4;C10,CJ,SA,C6;D4,D2,D3,D9;S10,HA,H10,S7;CK,HQ,H8,C8;DJ,D5,D6,DQ;HJ,H3,H7,SK;H9,DA,H4,SQ;H6,D10,H2,H5;DK,D8,D7,HK"
1571997105,3,15,2,"CJ,CQ,C9,C2;S4,S2,S3,SJ;C4,C6,HJ,C3;HA,S10,S5,H10;C7,C10,H9,C5;D3,D4,D2,D5;HK,SQ,H3,C8;DA,D8,D6,D7;D10,DQ,DJ,D9;HQ,SK,S6,H8;H5,SA,S7,H6;H2,H4,S9,CA;DK,H7,S8,CK"
1571997105,3,6,2,"C7,CQ,CA,C2;S5,S3,S2,S4;S6,S9,SQ,S8;D3,D2,D10,D5;D4,D6,DQ,D7;C5,SA,C3,C8;C6,HQ,C4,CK;HA,D8,H7,DJ;HK,D9,H5,DK;S7,S10,H3,SK;H2,H8,CJ,H4;HJ,DA,C10,H10;SJ,H9,C9,H6"
1571997105,3,0,2,"CK,C2,CJ,CA;S2,S10,S3,S4;S8,SJ,S6,S5;C3,C6,SQ,C4;C9,C8,HQ,C5;D2,D5,D3,D9;D10,D7,D4,DJ;SA,D8,D6,DQ;SK,CQ,H5,C7;HK,DK,DA,HA;H8,H10,S7,HJ;H6,H7,S9,H9;H4,H2,H3,C10"
1571997105,3,0,2,"C10,C2,CJ,CA;S4,S3,S6,S2;S10,S5,SJ,S7;C5,C3,C9,C4;D2,D3,D8,D4;D6,D5,D9,D7;DJ,D10,DQ,HQ;SQ,S8,SA,H10;H5,S9,SK,H6;H2,HJ,H7,H3;DK,DA,HA,CK;C6,C8,H9,C7;H4,HK,H8,CQ"
1571997105,3,7,2,"CK,CA,C8,C2;S7,S2,S3,S6;SJ,S5,S4,HK;C10,C3,C6,C4;D2,D6,D7,D3;HA,S10,S8,HQ;H10,CJ,SA,C5;D4,D8,DQ,D10;H8,SQ,S9,HJ;D5,DJ,H9,DK;H3,SK,H6,C7;DA,H7,H4,C9;D9,H5,H2,CQ"
1571997105,3,14,2,"C2,CQ,CA,C9;SJ,S6,S2,S3;C6,C4,C8,C3;SA,S7,S8,S4;D2,D3,SQ,D6;D5,D4,HA,D9;D7,DJ,H10,D10;D8,DQ,H9,SK;DA,DK,H8,HJ;H5,H4,H2,H3;H6,H7,CK,S10;HK,C5,C10,S9;HQ,C7,CJ,S5"
1571997105,3,13,2,"C9,CJ,C2,CA;S2,S4,S6,S7;C3,SQ,C4,C6;D2,D8,D3,D4;D7,D9,D5,HK;H4,D10,D6,HQ;H2,DJ,DK,HJ;S3,SK,S8,H7;C8,DQ,H9,H5;C5,DA,H8,H3;S5,SA,S10,CQ;SJ,H10,H6,C10;S9,HA,CK,C7"
1571997105,3,0,2,"C6,CJ,C2,C8;S3,S6,S8,S2;C3,C7,C5,C4;S7,S9,SK,S4;HK,C9,C10,H6;HQ,SQ,CQ,DQ;D5,D3,D10,D2;DJ,D8,DA,D4;S10,HA,SA,S5;H10,HJ,CK,D9;H9,H8,CA,D7;H5,H2,H3,D6;DK,H7,H4,SJ"
1571997105,3,4,2,"DQ,C2,CK,CQ;S5,S4,S2,S3;S7,SJ,S6,S8;HQ,C3,C7,C4;H5,C5,C9,C6;D10,CA,C10,C8;D2,D6,D8,SA;D3,D7,DA,HA;S9,H9,SK,HK;S10,H8,SQ,HJ;D9,H3,H2,H4;D5,DK,H10,CJ;D4,DJ,H7,H6"
1571997105,3,4,2,"CA,C2,C6,CJ;S8,S3,S4,S2;S9,S10,S6,S5;C3,C10,C4,C5;C7,CQ,SQ,C8;D2,D5,D3,D8;D6,D7,D4,DJ;SJ,H10,S7,SK;CK,H9,HJ,C9;SA,DA,H8,HA;H3,DK,H4,H2;H7,D9,D10,HK;H6,DQ,H5,HQ"
1571997105,3,0,2,"C10,C2,CJ,CA;SA,S3,S2,S4;C4,CQ,C5,C3;HK,S10,S7,S5;D5,D2,D3,D10;H8,SQ,S8,S6;D6,D7,D4,H9;D8,DA,DK,H6;H4,H3,HA,H2;DQ,HJ,SJ,S9;DJ,H10,SK,CK;C7,H7,C8,C6;D9,H5,HQ,C9"
1571997105,3,13,2,"C2,CA,CQ,C10;S2,S6,S4,S3;C7,C3,CJ,C5;S5,SK,S10,S8;SQ,C4,C8,C9;D7,D3,DJ,D2;SA,D8,DQ,D4;H10,D9,DA,D5;S7,HK,SJ,HA;H4,H5,H3,H2;H8,DK,HQ,D6;H6,C6,H9,HJ;S9,CK,H7,D10"
1571997105,3,4,2,"C10,CA,CQ,C2;S3,S2,S7,S4;SJ,S6,S9,S5;D3,D2,DK,D4;HQ,S8,S10,HA;H10,C6,C4,C3;H9,C7,C9,C5;D5,D10,DA,D7;H6,SK,SQ,H4;H3,SA,HJ,H2;DQ,C8,H8,CK;D6,HK,H7,D8;D9,CJ,H5,DJ"
1571997105,3,1,2,"C9,CK,CJ,C2;S2,S10,S3,S6;C3,C4,C7,CQ;S4,SA,S5,S7;HA,C5,C8,CA;S8,HK,SK,S9;D2,D8,D4,D3;H9,C6,HJ,SQ;D6,DA,D5,D9;H4,C10,H8,HQ;DK,H2,H7,H5;DQ,H6,D7,D10;SJ,H3,DJ,H10"
1571997105,3,21,2,"CQ,C2,CJ,C10;S3,HQ,S6,S2;S7,H7,S8,S4;SJ,H6,S10,S5;C3,C5,SQ,C8;D3,D2,D5,D4;D6,D7,D9,DA;D8,H3,D10,DJ;SA,H2,DQ,DK;HK,CA,H10,S9;HJ,CK,H9,SK;C6,C9,H5,H4;C4,C7,H8,HA"
1571997105,3,3,2,"CA,C8,CK,C2;S3,SK,S7,S2;HK,C4,C3,C5;S4,HA,S9,S5;H7,HQ,C6,CJ;S6,H10,SA,S10;DA,H9,C7,SQ;D3,D6,D7,D2;DK,H8,C9,H6;D10,H4,C10,DJ;D9,H3,CQ,D8;D5,H2,H5,D4;S8,DQ,HJ,SJ"
1571997105,3,1,2,"C2,CK,CA,CQ;S3,S2,S6,S4;HA,S5,S8,S7;H8,S10,SJ,S9;C3,C4,C9,C8;D4,D3,D5,D2;D6,D10,D8,D9;C7,C5,SA,SK;C10,C6,HQ,HK;D7,DJ,HJ,DQ;DA,SQ,H9,DK;H2,H10,H5,H3;H7,CJ,H6,H4"
1571997105,3,0,2,"CA,C8,C2,CJ;S2,S3,S7,S4;S6,S5,S10,S9;C6,C4,C7,C3;SQ,SA,C10,C5;D7,D2,D5,D3;D8,D6,DK,D4;HK,SK,CQ,C9;HJ,H10,CK,HA;H4,H8,H2,H6;DA,D9,HQ,DQ;S8,DJ,H5,H9;SJ,D10,H3,H7"
1571997105,3,23,2,"CK,C2,CA,C10;S8,S4,S3,S2;S9,S6,S5,S7;S10,HK,SQ,SK;C4,C6,CJ,C3;D5,D8,D2,D7;D10,D9,D3,DJ;SA,DK,D4,DA;C7,C8,HJ,C5;C9,CQ,H7,HA;H2,H4,H6,H8;H3,H5,DQ,H9;SJ,H10,D6,HQ"
1571997105,3,0,2,"C2,C9,CJ,CA;S4,S5,S9,S2;S6,S8,S10,S3;C3,C4,C7,CK;HK,HJ,SQ,S7;C8,C5,C10,SA;D5,D2,D3,D4;CQ,C6,HQ,SK;D8,D7,D6,HA;DJ,D10,D9,H9;H4,H6,H2,H3;H10,DQ,DK,H7;H8,DA,H5,SJ"
1571997105,3,2,2,"CK,C6,CQ,C2;S6,S2,S4,S3;S8,S5,SJ,S7;C5,HQ,C3,C10;S10,H10,HK,S9;C7,H9,C4,CA;D9,D4,D2,D3;C8,H4,H7,SK;C9,DA,H3,HA;CJ,DK,H2,HJ;SA,DJ,D10,H6;SQ,D7,D8,H5;H8,D5,D6,DQ"
1571997105,3,19,2,"CQ,C2,CA,C9;S3,S2,S7,S5;S4,S6,S8,SQ;C3,C7,C8,C4;D8,D7,D4,D2;DJ,D9,D5,D3;DA,DQ,D6,D10;SJ,S10,S9,SA;HJ,HA,SK,DK;C5,C10,HK,C6;CJ,CK,H9,HQ;H2,H5,H7,H4;H3,H8,H6,H10"
1571997105,3,14,2,"C2,CJ,C10,CA;S6,S2,S5,S3;C3,C4,SQ,C7;C6,C5,HA,C8;CQ,SK,HQ,C9;CK,HK,H8,H10;D6,D2,D5,D3;DJ,D4,D8,D7;DQ,D10,D9,DA;SA,S8,S7,S4;DK,HJ,H5,H4;H3,H7,H2,SJ;H6,H9,S10,S9"
1571997105,3,0,2,"CQ,CA,C2,CK;S2,S3,S4,S8;CJ,C5,C9,C3;S5,S6,S7,HJ;S9,SK,S10,H2;D2,DQ,D5,D3;H4,H3,HA,DJ;SQ,HQ,SJ,D10;D7,H10,D6,D4;D8,H9,DK,C8;D9,H8,DA,C7;HK,H7,SA,C6;H5,H6,C10,C4"
1571997105,3,1,2,"C5,C2,CK,C9;S2,S7,S3,S8;S4,S9,SJ,S10;SA,C4,C3,SQ;HK,C8,C6,HA;HJ,CQ,C7,HQ;H10,CA,C10,H5;D10,D2,D5,D4;DQ,D3,D7,D9;S5,SK,H7,H4;H9,D6,D8,DJ;H8,H6,DA,H2;S6,DK,CJ,H3"
1571997105,3,23,2,"CK,C10,D10,C2;S2,S4,S5,S9;C8,C3,HK,C5;S3,S10,S6,SA;C9,C4,H9,C7;S7,SJ,S8,HJ;CJ,C6,H8,CQ;SQ,SK,H7,CA;D5,D9,D4,D2;D6,DQ,D8,D3;H4,H2,H3,H10;D7,HA,H6,DJ;DK,HQ,H5,DA"
1571997105,3,4,2,"C10,C2,CK,CA;S2,S4,S10,S3;C6,C3,C5,C4;S8,S6,HQ,S5;SJ,S9,H8,S7;D2,D6,D3,DK;SQ,CJ,C8,C7;SA,CQ,C9,SK;DJ,D7,D4,DA;H3,H5,H2,H6;H4,H10,D10,H9;HK,D9,D5,HA;H7,DQ,D8,HJ"
1571997105,3,4,2,"CA,CK,C8,C2;S3,S4,S2,S5;C4,C5,SQ,C3;D2,D6,D4,D3;D5,D8,D7,D10;DK,H8,D9,DJ;DA,H7,DQ,SK;S8,S6,S7,HA;S9,SJ,S10,HK;H9,H2,H4,HQ;C7,H6,SA,C6;C10,H5,HJ,C9;CQ,H3,H10,CJ"
1571997105,3,18,2,"C2,C10,CJ,CQ;S2,S4,S6,S3;S7,S10,S8,S5;S9,SJ,HJ,SQ;C3,SA,C4,C9;D6,D2,D5,D8;D9,D3,H10,D10;SK,D4,H8,DQ;HK,D7,H7,DA;H2,H6,C8,H3;H4,DJ,C7,HA;CA,DK,C6,HQ;CK,H9,C5,H5"
1571997105,3,1,2,"CA,C4,CK,C2;S3,S5,S2,S4;S6,S7,S9,S10;C3,HK,C5,C6;C9,H10,C8,C7;C10,H2,SQ,SA;D2,D4,D3,D7;SK,D5,D6,D9;HQ,DQ,D8,DJ;HJ,DK,D10,HA;H5,DA,H8,H9;CQ,S8,H7,H4;CJ,SJ,H6,H3"
1571997105,3,12,2,"C2,CJ,C7,CQ;S3,S7,S2,S5;S4,SJ,S6,S8;C5,C4,C3,C6;DQ,D3,D2,D4;C8,C9,HA,SQ;D8,D6,DA,D5;SK,H9,S9,SA;HJ,H8,HK,D7;H10,H6,HQ,D9;H2,H4,H7,D10;CA,H3,H5,DJ;CK,C10,S10,DK"
1571997105,3,1,2,"C2,CK,CQ,CA;SJ,S2,S7,S5;C6,CJ,C7,C3;SK,S3,SQ,S9;D2,D4,D6,D3;D5,HK,D7,D8;DQ,H9,D10,D9;DK,H2,DJ,H7;SA,S4,HJ,S10;H4,C10,H5,H3;HA,C8,DA,C9;H6,S8,H8,C5;HQ,S6,H10,C4"
1571997105,3,0,2,"C2,CQ,C10,CA;CK,C3,C7,C4;S7,S2,S3,HA;D4,DK,D3,D2;SQ,S5,S4,H7;D8,DJ,D10,D5;SA,SJ,S6,H4;DQ,H9,SK,D6;DA,H6,HJ,D7;H5,H2,H8,D9;HK,H3,S8,C9;HQ,CJ,S9,C8;H10,C6,S10,C5"
1571997105,3,8,2,"CA,CJ,C2,CQ;S4,S2,SQ,S6;D2,D10,D5,D3;D4,DK,D8,D9;S8,S3,SK,S7;C7,C4,C3,C10;HQ,C6,C5,C8;D6,HK,HA,DJ;D7,HJ,H9,DA;S9,S5,H8,S10;SJ,H6,H3,SA;H7,H5,H2,H4;DQ,C9,CK,H10"
1571997105,3,0,2,"CA,C2,CQ,CK;S2,S5,S4,S3;CJ,C4,C9,C3;S9,SQ,S8,S6;SK,C6,SA,C5;D2,D6,D4,HK;D3,DJ,D9,H7;H4,H2,HQ,H6;D5,HA,D10,C10;D7,HJ,DA,C8;DK,H10,SJ,S7;DQ,H3,H8,C7;D8,H5,H9,S10"
1571997105,3,3,2,"C5,CJ,CK,C2;S5,SQ,S2,S7;D7,D3,D2,D5;D8,D6,D4,D9;D10,SA,HK,DK;S6,SK,S3,SJ;HA,C4,C3,C9;HQ,C6,C7,CA;DA,H6,H7,H2;S9,H9,S4,HJ;DJ,H8,H10,H5;DQ,C10,CQ,H4;S10,C8,S8,H3"
1571997105,3,22,2,"CA,C9,C8,C2;S3,S4,S5,S2;S6,S8,S7,S9;C5,C4,C3,C10;CK,C6,C7,CJ;SJ,SQ,S10,SA;D3,D8,D4,D2;D5,D10,DK,D6;D9,SK,DJ,D7;H2,H3,H5,H4;H8,H9,H6,HJ;HQ,HA,HK,DQ;CQ,H10,H7,DA"
1571997105,3,3,2,"CA,C2,DA,CK;C3,C6,HK,C10;SK,S3,S2,S5;C4,CQ,HQ,SQ;D6,D5,D2,D4;D7,D8,D3,DK;H7,S6,S4,S7;H6,S9,S8,S10;CJ,H4,H10,H2;C9,DJ,D9,HA;C8,SJ,HJ,H9;C7,SA,DQ,H8;C5,H5,D10,H3"
1571997105,3,4,2,"CA,CQ,C2,C7;S7,S3,S2,S4;C6,C4,C3,C5;CK,C8,C9,SA;D4,D2,D3,D6;SQ,S9,S10,S5;D5,D7,D10,D8;SK,HQ,SJ,S6;DJ,D9,HJ,DK;HK,H8,H7,S8;H10,H5,H2,H4;DQ,DA,H3,HA;H9,C10,CJ,H6"
1571997105,3,0,2,"C2,CQ,CJ,CA;H6,S3,S5,S2;H5,S8,S6,S4;H3,S9,S10,S7;C3,C8,C5,C9;D4,D5,SQ,D2;D8,D6,SA,D3;DJ,D7,HQ,D9;DQ,DK,HJ,D10;DA,SJ,H10,HA;CK,SK,H8,H9;C10,H4,C7,H2;C4,HK,C6,H7"
1571997105,3,20,2,"C9,CK,CA,C2;S6,S3,S4,S2;SJ,S7,S5,S10;D2,D10,D3,D5;SQ,S8,SK,SA;HK,C3,C4,C5;H9,C6,C7,C8;D6,D8,D4,D7;H8,S9,HA,H10;H4,C10,CJ,H7;DJ,HJ,DQ,D9;H3,H2,H5,H6;DK,CQ,HQ,DA"
1571997105,3,0,2,"C6,CK,C2,C3;S7,S3,S2,S4;S9,SJ,S6,S5;C5,C7,C4,SQ;DQ,D2,D5,D3;DK,SA,D7,D4;S10,SK,S8,H7;HA,C9,C8,H4;HK,C10,CA,H2;HJ,H10,D9,D6;H9,H3,DA,D8;H5,CQ,H8,DJ;H6,CJ,HQ,D10"
1571997105,3,3,2,"C2,CA,CK,CQ;S2,S3,S4,S5;S7,S10,S6,S8;DK,C3,C4,C5;D10,C6,C7,C9;D9,SA,C8,C10;D2,DQ,D3,D5;D4,DA,DJ,SQ;D8,H4,H2,H3;D7,H7,H8,H5;D6,HK,CJ,SK;SJ,H9,HJ,H6;S9,H10,HQ,HA"
1571997105,3,0,2,"C4,CK,C9,C2;S3,S5,S2,S7;S4,S9,S10,S8;C3,C10,C6,C5;S6,SJ,SK,SA;SQ,CJ,C7,C8;D8,D5,D4,D2;D10,DQ,D6,D3;H2,H5,HA,H7;DK,HQ,DJ,D7;H3,H6,H10,D9;HJ,H9,DA,CA;H4,H8,HK,CQ"
1571997105,3,0,2,"CK,C9,C2,CQ;CJ,C7,C4,C3;D4,D3,D5,D2;SQ,S2,S3,SJ;D8,D6,D7,D10;D9,SA,DK,DJ;DQ,H9,DA,SK;HQ,S5,S4,HK;HJ,S8,S6,H10;H8,S10,S7,H4;H6,C8,CA,C5;H5,H7,S9,C10;H2,H3,HA,C6"
1571997105,3,0,2,"C10,C2,CQ,CK;S8,S3,S4,S2;S9,S7,S5,S6;C3,C6,C7,C9;DK,D4,D2,D6;C4,CA,C8,SQ;DJ,D5,D3,D7;SK,S10,SJ,SA;H9,D10,HK,D8;H7,DQ,HJ,D9;H4,DA,H8,HQ;H2,H5,H6,H3;C5,HA,CJ,H10"
1571997105,3,8,2,"CQ,CA,C9,C2;S4,S3,S7,S2;C7,C4,C3,C5;S5,S10,SA,S8;C8,CJ,C6,C10;D2,D4,D3,D5;S6,SQ,HQ,S9;DJ,D8,D6,DK;HK,HA,H8,SJ;H10,HJ,H4,SK;H3,H9,DA,CK;H2,H7,D9,H5;DQ,D10,D7,H6"
1571997105,3,9,2,"CA,C10,C2,CK;S8,S6,S3,S2;C3,C5,C4,CQ;HA,S9,S5,S4;HK,SJ,H10,S7;HQ,C7,C6,SQ;D2,D5,D3,D6;D4,D7,D8,DK;H6,HJ,H9,S10;H5,H8,H3,SK;DA,H7,DJ,SA;DQ,C9,D10,H2;D9,C8,CJ,H4"
1571997105,3,7,2,"CA,C3,CJ,C2;C5,SQ,C6,C4;C9,SA,C8,C7;CQ,SK,C10,CK;DJ,D3,D6,D2;D7,D5,DQ,D4;D10,D8,DK,D9;HQ,HA,DA,HK;H8,S2,S6,S3;H6,S5,S9,S4;H4,S7,SJ,S8;H2,H5,H9,HJ;H3,H7,H10,S10"
1571997105,3,0,2,"CA,CJ,CK,C2;S3,S4,S6,S2;S5,S7,S8,SJ;C5,C7,C3,C4;SQ,S9,S10,H7;C6,C10,SA,C8;D5,D6,D3,D2;D8,D10,D9,D4;DJ,DA,HK,D7;HA,SK,H9,DK;H2,H10,H3,DQ;H4,HJ,H5,CQ;H6,HQ,H8,C9"
1571997105,3,3,2,"CK,C2,CJ,C7;S2,S5,S6,S4;S3,S7,S9,S8;SA,H7,S10,SJ;C3,CA,C6,C5;C4,C9,C8,SK;HA,C10,SQ,HJ;HK,CQ,H3,H10;DQ,D2,D3,D4;H4,H2,D10,H5;HQ,D8,D5,D6;H9,DK,D7,DJ;H6,DA,D9,H8"
1571997105,3,2,2,"CK,CA,C2,C5;S3,S2,SK,S4;C6,C7,C3,C4;S5,S7,HJ,S10;S6,S9,H5,SJ;DK,D2,D5,D3;S8,SA,H3,HA;C9,CJ,C8,HK;SQ,CQ,C10,HQ;D6,D4,D7,DJ;H6,H4,DA,H2;DQ,D9,D8,H9;H10,H7,D10,H8"
