1571996514,0,16,0,"C7,CA,C2,CQ;S4,S10,S3,S2;SQ,SJ,S7,S5;C4,CJ,C5,C3;SA,C10,C9,C6;D4,D5,D2,D3;D7,D8,DJ,D6;DQ,D10,D9,DA;SK,HQ,H9,DK;HA,H10,S8,S6;HK,H8,CK,C8;H4,H2,H5,H3;HJ,H7,H6,S9"
1571996514,0,0,0,"C10,CK,C2,CJ;S2,S4,S7,S6;C6,C7,C4,C3;SK,C9,C5,SA;D9,D2,D3,D5;S3,H10,SQ,S8;DQ,D4,D6,D7;DA,D8,DJ,DK;S5,H8,HK,S9;H2,H4,H3,H5;H9,H6,CA,HJ;SJ,H7,CQ,HQ;S10,D10,C8,HA"
1571996514,0,25,0,"C2,C10,CQ,C9;S9,S2,S4,S5;C3,C6,C4,SA;SQ,S3,S8,S6;D7,D2,D6,D5;D10,D3,D8,D9;C5,HK,C7,SK;CJ,H9,C8,HA;CK,H7,H5,HQ;CA,DJ,H4,H6;H8,D4,DA,H2;H10,SJ,DK,H3;HJ,S7,DQ,S10"
1571996514,0,21,0,"CK,CA,CJ,C2;S5,S4,S7,S2;S6,S9,S8,S3;C3,C5,C7,SK;C4,C10,C8,HJ;C6,CQ,SA,H10;D2,D3,DJ,D4;D10,SQ,D7,D5;DQ,HA,D9,D6;SJ,H7,HK,S10;C9,H6,H9,DA;H3,H2,H4,DK;HQ,H5,H8,D8"
1571996514,0,0,0,"CA,C2,CJ,C10;S2,S9,S4,S3;C7,C9,C3,C4;CQ,CK,C5,C8;D10,D3,D2,D5;S6,SA,S10,S5;SQ,D4,DQ,D6;S7,HJ,SJ,S8;HA,H8,SK,H7;HQ,H6,C6,DA;H2,H5,H3,DJ;H10,D9,HK,D7;H9,DK,H4,D8"
1571996514,0,14,0,"C2,CQ,CA,C9;S2,S7,S5,S9;D3,D7,D4,D2;C7,C3,C4,SQ;DA,D10,DK,D5;S3,HQ,S6,SA;H6,DJ,SK,D6;CJ,C5,C6,H8;S4,H10,S10,H7;H3,C8,CK,H5;H2,H4,HJ,DQ;SJ,H9,HK,D9;S8,C10,HA,D8"
1571996514,0,6,0,"C2,CA,CQ,CK;S8,S3,S2,S4;C3,C10,C6,C5;SA,SJ,S7,S5;C4,C7,C8,SQ;C9,SK,CJ,HK;D2,D5,D7,H10;D3,D8,D10,H9;D4,D9,DJ,H8;D6,DQ,DA,H6;HJ,HA,S9,S6;H5,H2,H3,H4;DK,H7,HQ,S10"
1571996514,0,2,0,"C9,CQ,CA,C2;S5,S4,S2,S3;S7,S6,S8,S9;S10,SQ,SA,SJ;D2,D5,D7,D6;D3,D10,DJ,D8;SK,C7,C3,C4;HJ,CJ,C5,C6;D4,DQ,HK,HA;D9,DK,H10,HQ;H9,DA,H3,H6;H4,H5,CK,H2;H8,H7,C10,C8"
1571996514,0,14,0,"CA,CK,C2,C8;SJ,S7,S2,S4;C3,SA,C7,C4;SQ,S8,S3,S6;D7,D3,D2,D5;SK,HK,S5,S10;C6,HJ,CJ,C5;HA,D6,D4,D8;HQ,D9,DA,D10;H3,H4,S9,H10;CQ,DK,H6,H2;C10,DQ,H7,H5;C9,DJ,H8,H9"
1571996514,0,3,0,"C2,CK,CJ,CA;S2,S7,S5,S4;S3,S8,HK,S6;S10,S9,H10,SQ;D4,D2,D3,D6;D9,SA,D5,D8;DQ,SK,D7,DK;C6,C4,C3,C5;SJ,HA,H4,H8;H2,H5,DA,CQ;H3,H6,DJ,C10;H7,HJ,D10,C9;H9,HQ,C7,C8"
1571996514,0,20,0,"CA,CK,CJ,C2;S3,S8,S2,S4;SJ,S9,S6,S5;C3,C10,C5,C4;SK,S10,HJ,S7;C6,SA,C9,C7;D2,D3,D6,DA;HA,HK,H9,C8;HQ,H7,H8,CQ;D8,D4,D7,D9;DQ,D5,D10,DJ;H6,H4,H2,H5;H10,DK,H3,SQ"
1571996514,0,13,0,"CK,CQ,CA,C2;S10,S2,S3,S4;C3,C10,C8,C4;SQ,S9,S6,S5;C9,SA,CJ,C5;D2,DJ,D7,D3;D4,DQ,D8,D5;DK,DA,D9,D6;HJ,SJ,S7,S8;H2,H3,HA,H4;H8,HK,D10,H6;H7,H10,SK,C7;H5,H9,HQ,C6"
1571996514,0,2,0,"CK,CQ,CJ,C2;S2,S4,S5,S3;S6,S7,S9,S10;C5,C3,H9,C4;SJ,S8,H7,SA;C6,C7,H3,CA;D2,SK,D3,D8;D7,HA,D4,DJ;SQ,HK,D5,DQ;H5,HQ,D6,DA;H4,H2,DK,H6;C10,HJ,D10,H8;C9,C8,D9,H10"
1571996514,0,1,0,"C6,C2,CK,CA;S9,S3,S6,S2;S10,S5,S7,S4;C3,CJ,C8,C4;SK,S8,H9,SJ;D5,D2,D3,D7;HA,C9,C10,C5;D6,D4,D10,DJ;H8,HK,H6,C7;H5,HQ,H4,CQ;H3,HJ,H2,SA;DQ,H7,DA,SQ;D8,D9,DK,H10"
1571996514,0,0,0,"C10,C2,CA,C8;S5,S3,S2,S7;S6,S9,S4,SJ;C3,C4,C7,C6;SQ,C5,CJ,HA;SK,C9,CQ,H6;D8,D5,D3,D2;DJ,DK,D4,D7;S8,S10,SA,H5;HK,HQ,D6,D10;HJ,H9,D9,DA;H3,H7,H8,H2;H10,CK,DQ,H4"
1571996514,0,0,0,"CK,C2,CA,C8;S8,S5,S2,S7;SJ,S6,S3,SQ;C7,C4,C3,C5;C6,C9,SK,SA;D7,D2,D4,D3;DJ,D8,D10,D5;DQ,DA,HJ,D6;HQ,C10,H9,HA;H10,CJ,H8,H6;H7,CQ,S10,H4;H2,H3,S9,DK;H5,HK,S4,D9"
1571996514,0,18,0,"C10,C9,C2,CK;S5,S7,S3,S2;D8,D2,D4,D3;S6,HK,S4,SJ;C5,H10,C4,C3;S10,H9,S8,SK;C6,H8,CQ,C7;SQ,H6,S9,HJ;D10,D5,D6,DQ;DK,D7,D9,DA;HA,H5,CA,C8;HQ,H2,SA,H3;H7,DJ,H4,CJ"
1571996514,0,2,0,"CA,C9,C2,CJ;S3,S7,S5,S2;C3,C6,CK,C4;S8,SK,S6,S4;C7,C8,HA,C5;D2,D3,DK,D5;D4,D6,D9,D7;D10,D8,DJ,H6;H2,H3,H8,H4;H5,H7,H9,C10;SQ,HQ,H10,SJ;DA,DQ,HK,S10;CQ,SA,HJ,S9"
1571996514,0,8,0,"CJ,CA,C2,CK;S4,S2,S3,S9;C9,C5,C7,C3;S6,S5,HJ,SQ;D5,D6,D2,D4;S7,S8,H5,H3;S10,SK,H4,H2;SJ,SA,DQ,DA;H9,H6,DJ,DK;D8,HA,D3,CQ;D9,HQ,D7,C10;H10,H7,D10,C6;HK,H8,C8,C4"
1571996514,0,10,0,"C2,SK,CA,C10;S2,S4,S3,S6;S5,S8,S7,S9;C3,HA,C5,C4;CJ,HK,C6,C9;S10,SJ,HQ,SQ;D4,D3,D2,DQ;D8,D5,DJ,DK;D9,D6,H5,DA;H6,H2,CK,H3;SA,H10,CQ,HJ;H8,D10,C8,H4;H9,D7,C7,H7"
1571996514,0,26,0,"C6,C2,CK,CA;S5,S9,S4,S2;C3,C8,C4,C5;SQ,CJ,C9,C7;HA,CQ,C10,HJ;D3,D2,DK,D4;DQ,D10,D5,D6;S6,SK,H7,S3;HQ,DJ,D7,D9;S8,SA,H6,S7;H4,H9,H2,H8;H5,H10,H3,DA;SJ,HK,D8,S10"
1571996514,0,10,0,"CQ,C2,CK,C8;S4,S3,S2,S5;S7,SJ,S6,S9;C6,C4,C3,C5;S8,H9,H10,S10;D2,D3,D7,D5;C9,CA,C7,SQ;D6,D4,DA,D8;DJ,D9,DQ,SA;HQ,D10,DK,SK;HJ,H2,H4,H3;C10,H6,H8,HA;CJ,H5,H7,HK"
1571996514,0,24,0,"C2,CJ,C10,CA;S2,S7,S3,S4;S9,S8,S10,S5;SQ,HJ,SJ,S6;D7,D3,D4,D2;DJ,D5,D8,DA;HQ,H8,SK,SA;C4,C7,C3,C5;C9,C8,C6,CQ;H7,DK,H5,H2;CK,DQ,HK,HA;H9,D10,H6,H3;H10,D6,D9,H4"
1571996514,0,2,0,"C2,CA,C9,CJ;S6,S4,SQ,S2;D3,D2,D4,DQ;C5,C4,C3,C10;D5,D6,DA,D7;S8,S5,SK,S3;CQ,C7,C6,SA;S9,H7,HK,S7;S10,H2,HQ,SJ;HA,D9,H10,D8;H9,CK,C8,HJ;H5,DJ,H8,D10;H3,DK,H4,H6"
1571996514,0,14,0,"C8,C9,C6,C2;S8,S5,S2,S9;C3,C7,SA,C4;SQ,S7,S3,H9;C5,SK,HJ,C10;D4,D5,D8,D2;D6,DK,D9,D3;D7,DA,DJ,DQ;HA,S10,S4,H8;H2,H4,H5,CA;HK,HQ,S6,CK;H3,H7,SJ,CQ;D10,H6,H10,CJ"
1571996514,0,0,0,"C10,CA,C2,CQ;S4,S6,S2,S3;S5,S9,SA,SQ;C5,CK,C6,C3;D10,D3,D2,D8;DJ,D5,D4,DK;HJ,SK,C7,C4;H9,HK,C9,C8;H6,DA,D6,HA;S7,S10,H5,H10;H4,H2,DQ,H7;SJ,HQ,D9,CJ;S8,H3,D7,H8"
1571996514,0,0,0,"C6,CA,C10,C2;S2,S6,S4,S3;S7,SJ,S9,S5;C5,C7,C4,C3;HA,CJ,C8,C9;D4,D2,D6,D7;H5,SK,SQ,S8;D5,D3,D8,DK;H4,HQ,SA,S10;D9,DQ,DA,HK;H3,H2,H8,H9;DJ,H7,HJ,CQ;D10,H6,H10,CK"
1571996514,0,3,0,"CQ,C2,DQ,CA;S10,S3,S2,S6;C4,C5,HK,C3;HA,S4,S5,S8;C8,SA,HJ,C6;C10,H7,H9,C7;D3,D2,D4,DJ;H10,H3,H6,C9;H8,DK,H5,CJ;H4,D9,D10,CK;H2,S7,S9,SK;DA,SJ,D6,SQ;D7,D8,D5,HQ"
1571996514,0,0,0,"C8,C10,C7,C2;S5,S2,SQ,SJ;HA,C4,C6,C3;D4,D7,D5,D2;HK,C9,SA,C5;D6,D9,DA,D3;D8,D10,DQ,DK;HQ,SK,H10,CJ;H8,DJ,H9,CQ;H4,S7,H7,CK;S10,S6,H6,CA;S9,S4,H3,H2;S8,S3,H5,HJ"
1571996514,0,2,0,"C2,C6,CA,CK;C3,C4,C5,CQ;S3,S2,HK,S5;C8,SK,C10,C7;C9,H10,CJ,SQ;D6,D5,D2,D10;D9,DJ,D3,D7;H4,DQ,D4,SA;H3,DA,D8,HA;S6,S4,HJ,HQ;S7,S8,H8,H9;S9,S10,H6,H7;H2,SJ,DK,H5"
1571996514,0,1,0,"CQ,C10,CA,C2;S2,S3,S10,S5;C6,HA,C3,C4;S9,S4,SA,S6;SK,H7,C8,C5;H10,H5,CK,C7;D4,D5,D2,D9;H9,S7,HQ,S8;H8,H4,H3,C9;H6,DA,DK,CJ;H2,SJ,D8,SQ;DQ,DJ,D7,HJ;D10,D6,D3,HK"
1571996514,0,2,0,"CQ,C10,CA,C2;S3,S2,S4,S8;S7,S6,S5,S10;C5,C7,C3,C6;H8,S9,SJ,SQ;D2,D5,D8,D3;D4,HA,DA,D7;H6,HK,SA,SK;C8,HQ,C4,H10;D6,HJ,H2,D10;D9,H7,CK,DJ;DQ,H4,CJ,DK;H5,H3,C9,H9"
1571996514,0,10,0,"CJ,C2,CK,CA;S2,S4,S10,S5;C3,C6,C4,C5;S3,S6,SQ,HK;C7,C8,C10,H10;D5,D3,D7,D2;D9,DA,D8,D4;S7,S8,SK,H8;DJ,SA,DK,D6;H7,H3,H2,H4;SJ,S9,HA,H5;H9,CQ,H6,DQ;HQ,C9,HJ,D10"
1571996514,0,12,0,"C2,CA,CQ,CK;S4,S6,S2,S3;S8,S7,H8,S5;S9,SQ,H7,S10;C4,C3,C5,C7;SK,HQ,H2,SJ;D9,D3,D2,SA;DQ,D5,D4,HK;C8,DA,C6,HJ;C10,DK,C9,H10;H5,D8,DJ,H3;H9,D7,D10,H4;HA,D6,CJ,H6"
1571996514,0,9,0,"CQ,C2,C8,CA;S4,S3,S2,S5;S9,SQ,S7,S6;D3,D6,D2,D4;D5,D7,D10,H10;C4,C7,C5,C3;D8,DJ,DK,H6;D9,HA,DA,H5;SJ,HQ,S8,S10;DQ,HJ,H9,H2;SK,H3,H8,CJ;SA,CK,H7,C10;HK,C9,H4,C6"
1571996514,0,0,0,"C2,CJ,CA,CK;S2,S6,S3,S7;S10,S9,S4,S8;SJ,SA,S5,HK;C3,C8,SQ,C5;C4,C10,HA,C7;D7,D4,D2,D3;DQ,D10,D5,DK;SK,HJ,D6,DA;H5,H2,H9,H3;CQ,H7,D8,HQ;C9,H6,D9,H10;C6,H4,DJ,H8"
1571996514,0,2,0,"CK,C2,SA,C8;S9,S5,S2,S6;C4,C5,SQ,C3;D10,D2,D4,D5;DJ,D3,D6,D8;DA,D7,D9,DQ;C6,C9,SK,C7;HA,S8,S3,S7;CJ,C10,H9,HK;H3,H2,H4,H7;H10,H8,S4,SJ;H5,CA,DK,HJ;H6,CQ,S10,HQ"
1571996514,0,6,0,"C2,CQ,CK,C6;S2,S6,S4,S5;S3,S10,S9,S7;C3,C4,C7,SA;SQ,SK,SJ,S8;C8,C5,C9,HA;D3,D4,D2,D9;DQ,D5,D6,D8;DJ,D10,D7,HQ;CJ,C10,H10,HJ;CA,HK,H8,H9;H3,DA,H5,H2;H6,DK,H7,H4"
1571996514,0,0,0,"C8,C2,C7,CA;S4,S7,S2,S3;HA,C6,C4,C3;HJ,C9,HQ,C5;H7,CJ,H3,C10;D2,D6,D3,D10;S5,SQ,SJ,S9;D4,DA,D5,SK;S6,SA,DK,S10;H4,H2,DJ,H9;H6,H10,D9,CQ;DQ,H8,D8,CK;S8,H5,D7,HK"
1571996514,0,0,0,"CQ,CA,CK,C2;S8,S2,S4,S5;S10,S3,S6,S9;C4,C3,C5,SQ;C7,C6,C10,SK;C8,C9,CJ,HK;SA,D4,D2,D3;HA,D5,DQ,D7;HQ,D6,DK,D9;H10,H7,S7,SJ;H9,D8,HJ,DA;H3,DJ,H2,H4;H6,D10,H5,H8"
1571996514,0,0,0,"CQ,CJ,CA,C2;S2,S10,SJ,S3;HQ,C9,C3,C4;HJ,C10,C6,C5;D3,DQ,D2,D4;D6,DK,D7,D5;D9,DA,D8,SK;S5,SA,H6,S4;S6,SQ,H5,S9;H2,H7,H3,H8;DJ,HA,C7,C8;S8,HK,H4,CK;S7,H10,D10,H9"
1571996514,0,0,0,"C7,CQ,C2,CA;S2,S4,S7,S6;S3,S5,SJ,S8;C5,C3,C4,CJ;S9,SA,H8,S10;HK,C6,C9,SQ;H10,C8,CK,SK;D3,D4,D2,DK;D5,DJ,D6,D7;H9,C10,H7,HQ;DA,H3,H4,H2;DQ,HJ,H5,D9;D10,HA,H6,D8"
1571996514,0,2,0,"CQ,CA,CK,C2;S2,S3,S4,SK;C4,C5,C7,C3;S6,S10,S5,SA;DK,D4,D5,D2;S8,HK,S7,HA;S9,H7,SJ,H6;HQ,D8,D7,D3;C6,C8,SQ,H4;HJ,DA,DQ,D6;H10,C9,H8,DJ;H9,C10,H5,D10;H2,CJ,H3,D9"
1571996514,0,2,0,"C2,C9,CK,CJ;S2,S7,S8,S3;S4,SJ,S10,S9;C6,C3,SA,C4;S5,SQ,SK,H4;D4,D2,D3,DK;C7,C5,HA,C8;CQ,HK,HJ,C10;D7,DA,D5,D10;H5,H6,H10,H2;HQ,H9,D6,DJ;CA,H8,D8,DQ;S6,H7,D9,H3"
1571996514,0,2,0,"C2,CA,CQ,CK;S3,S6,S2,S5;S4,SJ,S7,S10;C4,C7,C3,C6;CJ,C8,C5,C9;S9,HA,S8,SQ;D3,D10,D2,D4;H5,H7,H3,H2;H6,H8,SK,H4;HK,H9,DA,SA;D5,HQ,DJ,D7;D6,HJ,DK,D9;D8,H10,C10,DQ"
1571996514,0,26,0,"C2,CK,CJ,SA;S2,S4,S7,S3;C5,C9,C3,SK;H6,S9,HA,S5;H4,SJ,HK,S6;C6,CQ,C4,H7;D2,DJ,D8,D4;D3,DQ,HJ,D5;D9,DA,H9,D6;H2,SQ,H5,S8;DK,H8,C10,H3;D10,H10,C8,D7;CA,HQ,C7,S10"
1571996514,0,15,0,"C9,CK,C2,CA;S3,S2,S9,S6;S4,HQ,SJ,S7;C3,C5,C10,C4;D4,D7,D6,D2;C8,C6,SQ,HA;D5,HJ,D8,D3;DK,H6,D10,D9;S5,H5,SK,H9;HK,H2,DA,DJ;S8,CQ,SA,H8;H3,CJ,H4,H7;S10,C7,H10,DQ"
1571996514,0,1,0,"C10,CQ,C2,CK;S2,S7,SJ,S3;C8,C4,C3,C6;S4,HQ,SQ,S8;C9,C7,C5,HA;S5,H7,H8,S10;SA,D2,D5,D4;SK,H6,CJ,HJ;HK,H3,CA,H9;H10,D3,D6,D10;H2,D7,D8,DJ;S9,DQ,DA,H4;S6,D9,DK,H5"
1571996514,0,0,0,"CK,C9,CQ,C2;S2,S8,S5,S3;S4,SJ,S9,S6;C5,C4,C3,C8;S10,SQ,SA,S7;D6,D2,D5,D3;D9,D4,D8,D7;DJ,DK,D10,DA;H10,HK,H9,SK;C6,HQ,H5,CJ;C7,H7,H4,CA;H8,H2,H3,HJ;C10,H6,DQ,HA"
1571996514,0,8,0,"CK,C2,CQ,CA;S3,S2,S6,S8;S5,S4,S7,SJ;C3,CJ,C6,C4;S9,S10,SA,SQ;D5,D2,D8,D4;D9,D3,D10,D6;C7,HK,C9,C5;C8,H9,C10,HQ;H8,H5,H2,H3;DJ,D7,HJ,DK;SK,DQ,H10,DA;HA,H7,H4,H6"
