1571999416,0,11,0,"C2,C10,CA,CK;S2,S5,S4,S9;C3,C5,C7,C4;S3,S6,S8,HA;CQ,C6,C8,CJ;S10,S7,SQ,H10;D3,D6,D2,D4;DQ,D10,D5,D7;DA,SK,D8,DJ;SJ,HK,HJ,H9;SA,H8,H4,H7;H6,H2,H3,H5;HQ,C9,D9,DK"
1571999416,0,3,0,"C2,CA,C9,CK;S3,S7,S4,S2;C4,C5,C3,C7;S5,SA,S6,S9;SK,C6,C8,CQ;SJ,H10,S8,S10;D6,D2,D5,D3;D9,D4,D8,D7;D10,H5,DJ,DK;H3,H2,H7,H6;DA,H4,DQ,HK;H8,CJ,HA,HJ;H9,C10,SQ,HQ"
1571999416,0,6,0,"C9,CJ,C2,CA;S3,S2,S5,SJ;C3,C4,C7,C8;C5,C6,C10,CQ;SA,SQ,HK,CK;D3,HA,D2,D8;D4,H7,D6,D9;D5,H4,D7,DQ;SK,H2,D10,DA;H6,S8,H5,H3;S9,S4,H8,HQ;S10,S6,DK,HJ;H9,S7,DJ,H10"
1571999416,0,14,0,"C2,C7,CQ,CA;HA,S2,S4,S5;H6,S3,S6,S7;H5,S8,S10,S9;C3,C4,C5,CK;C6,SA,C8,C9;D2,D3,D4,D7;DA,D5,D6,D9;CJ,SK,C10,SQ;DJ,D10,D8,HQ;DQ,HJ,DK,H9;H2,H7,H10,H4;H3,SJ,HK,H8"
1571999416,0,16,0,"CJ,CA,C2,CK;S4,S3,SK,S2;C8,C3,C4,CQ;S7,S5,HK,S6;C9,C6,C5,SQ;C10,C7,H10,HJ;D9,D5,D2,D3;D10,D6,D4,D7;H2,H3,H5,H6;HA,DA,D8,DQ;HQ,S9,H7,S8;H8,SA,DK,S10;H4,H9,DJ,SJ"
1571999416,0,11,0,"C2,CK,C6,CA;S6,S9,S3,S2;C7,C4,C3,C8;S7,HK,SJ,S4;C9,C10,C5,SQ;CQ,CJ,SA,SK;D7,D2,D6,D3;DJ,D4,D9,D5;DK,D8,DA,HA;H5,H3,H4,H2;H10,H7,H6,S10;HJ,DQ,H8,S8;HQ,D10,H9,S5"
1571999416,0,0,0,"C9,C2,CQ,CA;S4,S3,S2,S6;S5,S8,SK,S9;C5,C7,C6,C3;S7,S10,HQ,SJ;HK,C8,H10,C4;H8,C10,H9,CJ;D4,D3,D5,D2;D9,DK,D6,D10;H6,CK,H4,SQ;H5,SA,H3,H7;DA,HJ,D8,H2;DQ,HA,D7,DJ"
1571999416,0,25,0,"CA,CK,C2,C9;S2,S5,S7,S3;S8,S6,S9,S4;C6,C10,C3,C4;CJ,CQ,C8,C5;D2,D4,DJ,D3;DQ,D8,D6,D5;SJ,SA,H10,S10;HQ,H5,H3,H2;DK,HA,D7,D9;DA,HJ,D10,SQ;SK,H9,H8,H4;HK,H7,H6,C7"
1571999416,0,0,0,"CA,CJ,C2,CQ;S2,S3,S4,S5;H6,S6,S7,S9;H5,S8,HQ,S10;C3,C10,C8,C7;D8,SJ,H9,SQ;D4,DJ,D2,D3;D5,DK,D6,D9;D7,SK,H8,SA;C9,HK,D10,DA;C6,H2,H4,H3;C5,HJ,DQ,HA;C4,H7,CK,H10"
1571999416,0,19,0,"CA,C2,C10,C5;S6,S4,S3,S2;S9,S5,SJ,S8;CQ,C6,C4,C3;CK,C8,C7,HJ;D2,D4,D5,D7;SA,S7,SQ,S10;D3,D6,D9,DQ;D8,D10,SK,DA;H3,HQ,H2,H4;DK,DJ,HK,H8;H6,CJ,H9,H5;HA,C9,H10,H7"
1571999416,0,7,0,"CA,CQ,C7,C2;S5,S2,S3,S4;S6,S9,SJ,S8;SQ,C4,C3,C5;D2,D6,D3,D10;D4,DJ,D5,DK;S7,HA,SK,SA;HJ,C9,H10,C6;D8,DA,D7,HQ;H8,CJ,H7,C8;H6,H2,H3,H4;DQ,HK,D9,CK;S10,H9,H5,C10"
1571999416,0,8,0,"CK,CA,CJ,C2;S3,S6,S2,S4;S7,SJ,S10,S5;D10,D4,D3,D2;C3,SA,C7,C5;C4,HA,C8,C9;SQ,H10,SK,S8;DJ,D7,D5,D6;C6,H9,HJ,HK;C10,H7,H6,HQ;CQ,DA,H4,H5;H2,DK,H3,D9;H8,D8,DQ,S9"
1571999416,0,8,0,"C2,CK,C7,CQ;S3,S5,S2,SK;C4,C5,SA,C3;CJ,C9,H6,C6;S7,SQ,S4,HA;CA,C10,H2,C8;D2,DK,D3,D4;D5,D10,DA,D6;D9,HK,DJ,D7;S10,H10,S6,HQ;DQ,H8,SJ,D8;H4,H5,S9,H3;HJ,H7,S8,H9"
1571999416,0,25,0,"CK,C2,C8,CA;S7,S3,S6,S2;S9,S5,S8,S4;S10,SJ,HK,SK;C4,C7,C3,C6;D2,D6,D4,D8;C10,SQ,C5,C9;CQ,HA,H7,CJ;D3,DK,D5,DQ;H9,H2,H5,H3;D10,H8,D7,SA;DA,H6,D9,HJ;HQ,H4,DJ,H10"
1571999416,0,13,0,"CK,CJ,C2,CA;S8,S3,S9,S2;SQ,S5,S10,S4;D5,D4,D6,D2;C6,C3,C8,C4;C7,C5,C9,SK;HK,C10,CQ,HA;D8,D9,D7,D3;H8,D10,DJ,DQ;H6,S7,SA,S6;H4,HQ,DK,HJ;H3,H10,DA,H9;H2,SJ,H5,H7"
1571999416,0,5,0,"CK,C2,CA,CQ;S3,S2,S6,S8;S4,S7,S10,S9;S5,SQ,SJ,SK;C6,C4,C3,C8;D2,D3,D4,D8;D6,D5,D10,D9;D7,HA,DJ,DK;H7,H6,HJ,SA;H2,H5,H4,H3;C9,C5,C7,HK;DQ,CJ,H10,HQ;DA,C10,H8,H9"
1571999416,0,1,0,"CJ,CA,C10,C2;S9,S3,S5,S2;S10,S7,S6,S4;SJ,SK,S8,SQ;D4,DJ,D2,D3;D5,DQ,D6,D8;C3,C6,C4,C5;C9,C8,C7,H8;H4,HK,H3,H2;HA,CQ,SA,DA;H9,CK,HJ,DK;H5,H6,H10,D10;H7,HQ,D7,D9"
1571999416,0,1,0,"CA,C2,CQ,CJ;S3,S5,S2,S4;S7,S8,S6,S9;SA,HK,SJ,S10;C10,C6,C8,C3;D7,D4,D2,D5;D8,D10,D3,DQ;H9,C7,SQ,C4;D9,DJ,D6,HQ;H5,CK,SK,C5;H2,H3,H6,H8;DA,HJ,HA,C9;DK,H4,H7,H10"
1571999416,0,12,0,"CQ,CK,C2,CA;S6,S2,S4,S5;S9,S3,SJ,S8;C9,C5,C3,C4;D2,DJ,D5,D3;SQ,S7,SA,HA;D10,D6,D8,D4;DQ,D9,HK,D7;DK,HQ,H7,HJ;DA,H10,H5,H6;SK,S10,H4,H3;H8,CJ,H2,C10;H9,C6,C8,C7"
1571999416,0,3,0,"CQ,C10,CK,C2;C3,C7,C8,CA;S5,S2,HA,S3;S8,S7,HK,S4;S9,SQ,H10,S6;D8,D3,D2,D9;D10,D4,D5,DK;HQ,SK,H7,S10;DA,D6,D7,HJ;C4,SA,C9,CJ;H6,H9,H4,SJ;C6,DQ,H2,H5;C5,DJ,H3,H8"
1571999416,0,13,0,"CA,C2,CJ,C10;S8,S3,S6,S2;C3,C8,C9,C6;SQ,S4,S9,S5;D3,D4,D2,D6;C4,SK,SA,C7;D10,D5,D7,DJ;HQ,DA,D8,DQ;H7,S7,SJ,HA;H4,HK,D9,DK;CK,H5,H3,H2;CQ,S10,H9,HJ;C5,H10,H6,H8"
1571999416,0,1,0,"CA,C2,CK,CQ;S6,S3,S4,S2;S7,S8,SQ,S5;D2,D4,D3,D10;D8,DQ,D5,D7;S9,SJ,HK,S10;C8,C4,C3,C6;D9,HA,D6,SA;DJ,HJ,DK,SK;HQ,C5,C9,H10;H8,C7,C10,H9;H5,H7,CJ,H4;DA,H3,H6,H2"
1571999416,0,3,0,"C2,CA,CK,C8;S4,S2,S6,S5;S9,S3,SJ,SQ;C4,C5,C3,C6;D6,D7,D2,D3;D8,D10,D4,D5;D9,DJ,DQ,DA;H6,H10,H4,H2;SA,DK,H9,HK;S10,S7,H8,HJ;SK,S8,CQ,H7;C7,HA,C9,H5;C10,HQ,CJ,H3"
1571999416,0,0,0,"C4,C10,CK,C2;S4,S2,S3,S5;S10,S8,S7,S6;C3,SQ,C5,C7;HJ,HA,C6,CJ;H9,HK,C8,CA;DA,D2,D4,D5;D8,D3,SK,D7;D9,D6,H3,DJ;H8,D10,H2,DQ;H7,S9,SJ,SA;H5,HQ,CQ,H4;H6,DK,C9,H10"
1571999416,0,2,0,"CQ,CA,CK,C2;S2,S8,S3,S7;S10,S9,S4,HA;C9,C4,C3,HK;D2,DA,SK,D4;HJ,C5,C6,HQ;H10,SQ,S5,H3;H9,SA,S6,DQ;H6,C8,C7,D10;DK,C10,CJ,D9;DJ,H8,SJ,D8;D6,H2,H5,D7;D3,H4,H7,D5"
1571999416,0,14,0,"C2,CA,CQ,C6;S7,S4,S3,S2;C3,C4,C10,HA;HK,S6,S10,S5;D3,D2,D6,D4;DA,D9,D7,D5;C5,C7,SA,HJ;H8,S8,HQ,H10;H4,S9,H9,H7;H3,SJ,H2,H6;C9,C8,DK,H5;CJ,SQ,D10,DQ;CK,SK,D8,DJ"
1571999416,0,14,0,"C2,C9,CK,C10;SQ,S3,S6,S2;CJ,C6,C3,C4;CA,C8,CQ,C5;D6,D2,D4,D5;D10,D3,D7,SK;DA,D9,D8,H6;H2,H7,HQ,H5;HJ,DK,DJ,C7;H10,SJ,S9,S4;H8,SA,S10,S5;H3,H9,HK,S8;H4,HA,DQ,S7"
1571999416,0,22,0,"C2,CJ,CQ,CA;S6,S7,S2,S5;C8,C3,C4,C5;SJ,HA,S3,S8;C9,C7,SK,C6;C10,HK,H10,SQ;CK,HQ,H9,HJ;D7,D2,H8,D5;D10,D3,H7,D6;DK,D4,H3,D9;SA,DQ,S4,S10;H4,DJ,H2,H6;H5,D8,S9,DA"
1571999416,0,0,0,"CA,C2,C9,CJ;S7,S9,S3,S2;SQ,S10,SK,S4;D6,D4,D5,D2;DA,D7,D8,D3;C5,C8,C3,SA;HK,D10,HQ,D9;HJ,DJ,H8,DQ;H6,HA,H7,S5;CK,H10,H4,S6;CQ,H9,H2,S8;C10,H5,C6,SJ;C7,DK,C4,H3"
1571999416,0,0,0,"CQ,CA,C2,C8;S5,S3,S8,S2;C4,C7,C5,C3;S9,S6,SK,S4;C9,C10,C6,SQ;HJ,CJ,CK,HK;D2,D6,D4,D3;D5,D7,D9,D10;DJ,D8,DA,DK;S10,HA,SA,S7;H6,H7,H4,H2;H8,DQ,H10,H9;SJ,HQ,H5,H3"
1571999416,0,0,0,"CA,C2,C9,CK;S3,S4,S2,S10;C5,C4,C7,C3;S5,S6,S7,SA;C6,HJ,SQ,C8;C10,H7,HK,CQ;D10,D3,D2,D4;D6,DK,D7,D5;SK,D9,D8,DA;H2,H3,H5,H4;HQ,H6,DJ,HA;CJ,SJ,DQ,H10;S8,S9,H9,H8"
1571999416,0,0,0,"C2,C8,C7,CK;S5,S7,S2,S3;S9,S8,S4,S6;SJ,SK,SA,S10;D2,D5,D3,D4;C10,C3,HK,C4;CQ,H9,H10,C5;CA,H8,H5,C6;DJ,D7,D6,HA;DQ,D10,D8,HQ;SQ,H7,H3,HJ;H4,H2,DA,CJ;H6,DK,D9,C9"
1571999416,0,23,0,"CQ,C9,C2,CA;S2,S6,S4,S3;S5,S8,S7,S10;C5,C3,C8,C10;D10,D2,D4,D3;S9,HA,SJ,HK;C6,C4,CK,HQ;D5,D6,D7,DK;D9,D8,DA,DJ;SA,H10,SK,H7;C7,H9,SQ,H4;CJ,H5,HJ,H3;H8,H2,H6,DQ"
1571999416,0,0,0,"C8,CA,CJ,C2;S2,S4,S5,S3;C4,C3,C10,C5;D5,D2,D8,D3;DQ,D6,D9,D4;S8,S6,SQ,SJ;HA,HQ,DK,D7;H9,HJ,DA,D10;S9,S7,SA,SK;H4,H10,H2,H7;H8,S10,H6,HK;C6,C9,H5,CK;C7,CQ,H3,DJ"
1571999416,0,0,0,"CA,C2,CQ,CK;S2,HA,S5,S4;S3,HQ,S7,S8;S6,H8,SK,S9;C3,C5,C6,H10;C4,CJ,C7,H9;D3,D6,DK,D2;C8,H7,C9,D9;SQ,H5,C10,D8;SA,DJ,D10,D4;H6,DQ,HK,D5;H2,DA,HJ,D7;SJ,H3,H4,S10"
1571999416,0,19,0,"CK,CJ,C2,CA;S2,S4,S3,S8;SJ,S7,S5,S10;C4,C6,C5,C3;D5,D3,D2,D4;C9,HA,H9,C7;C10,HQ,H4,C8;CQ,HJ,DA,SQ;SA,H10,S6,SK;H2,H5,DQ,HK;H8,D6,D8,D10;H7,D7,D9,DJ;H3,H6,S9,DK"
1571999416,0,20,0,"C10,CA,C2,CJ;S2,S6,S4,S3;S8,S9,S5,S7;C3,C6,C5,C8;SK,SQ,HK,S10;C4,C7,CQ,HQ;D2,D4,D3,DA;D5,D7,D6,DJ;D8,H6,D9,DQ;D10,H5,HJ,DK;SA,H4,H10,SJ;C9,CK,H9,H8;HA,H3,H2,H7"
1571999416,0,0,0,"CA,C2,C4,C10;SJ,S4,S5,S2;C8,C5,SQ,C3;D4,D5,DQ,D2;D6,D7,DK,D3;D10,D8,DA,D9;SA,S7,S6,S3;C9,C6,SK,HQ;CJ,C7,H6,HJ;CQ,HA,H4,H9;CK,H5,H3,H8;H10,DJ,H2,H7;HK,S8,S9,S10"
1571999416,0,5,0,"CK,C2,CJ,CA;S3,S2,S4,S5;S8,SJ,S9,S6;C4,C5,C3,C8;S10,HA,H10,S7;CQ,C6,C9,SA;D2,D3,D8,D4;SQ,C7,C10,HQ;D9,D5,DJ,D7;DA,D6,DK,DQ;SK,HK,H8,HJ;H2,H4,H5,H6;H3,D10,H7,H9"
1571999416,0,26,0,"CA,C2,CK,CQ;S3,S5,S10,S2;C3,C9,C7,C4;S7,S9,SQ,S4;C5,C10,C8,C6;D6,D3,D2,D9;DQ,D5,D4,D10;S8,SK,SA,S6;HQ,D7,D8,HA;H9,DJ,DK,H8;H6,HK,DA,H3;H4,H5,H10,H2;SJ,H7,HJ,CJ"
1571999416,0,1,0,"DA,CJ,C2,C10;S5,SJ,S4,S2;HQ,C6,C3,C4;HJ,C8,C7,C5;H8,C9,CQ,H10;S6,SQ,S9,S3;DJ,D7,D2,D5;DQ,SA,D3,D6;DK,HK,D4,D8;S7,H6,SK,H9;H7,H5,CK,H2;S10,H4,CA,D10;S8,H3,HA,D9"
1571999416,0,1,0,"CQ,CA,CK,C2;S2,S3,S5,S4;C3,C4,C6,C10;S7,S8,SK,S6;SQ,C5,CJ,C7;D6,D2,D3,D5;D8,D4,DQ,D10;H5,DA,H2,HQ;D9,D7,HJ,DK;SJ,S10,H10,S9;H6,DJ,H3,HK;H8,C9,H9,SA;H7,C8,H4,HA"
1571999416,0,3,0,"CA,C7,C2,CQ;S5,S3,S2,S6;S9,S4,S7,S8;SJ,S10,HK,SK;C10,C4,C3,C6;C9,C5,CJ,C8;SQ,H7,CK,SA;DK,D3,D2,D5;H4,DQ,H2,H3;H8,DJ,H5,HQ;HJ,D4,D6,D7;H10,D9,DA,D8;H9,D10,H6,HA"
1571999416,0,14,0,"CA,C2,C10,CJ;SJ,S4,S6,S2;C4,C6,C3,C9;HK,S5,S8,S3;H7,S7,S10,S9;C8,C7,C5,SQ;CQ,CK,SA,SK;D5,D3,D4,D2;D7,D8,DK,D6;H3,H4,H2,HA;DA,D10,HQ,D9;H5,H10,H8,H9;H6,DJ,HJ,DQ"
1571999416,0,2,0,"C9,C2,CA,C5;S8,S5,S2,S4;C3,C7,C6,SA;C4,C10,C8,SK;SQ,CJ,HQ,HA;HK,CQ,HJ,H9;H8,CK,DJ,H5;D6,D3,D2,D4;D8,D5,D10,D7;H7,H10,S3,S7;DK,D9,SJ,DA;H6,H4,S6,S10;H3,DQ,S9,H2"
1571999416,0,21,0,"C2,CA,SA,CQ;S8,S3,S2,HJ;S10,S4,S5,H7;C8,C3,SQ,C6;C10,C4,SK,C7;CJ,C5,HA,C9;D4,D3,D5,D2;D10,D9,D7,D6;DK,DQ,DA,D8;HK,S9,S6,H6;HQ,CK,H10,H4;H8,H3,SJ,H2;H9,H5,S7,DJ"
1571999416,0,3,0,"C2,CA,C9,CK;S2,S3,S9,S8;C10,C3,C4,CQ;SQ,C8,C5,CJ;D6,D4,D7,D2;SK,SA,C6,HK;HA,HQ,C7,HJ;D10,SJ,D8,D3;DJ,S10,DQ,D5;H10,S7,DK,D9;H8,S6,DA,H9;H2,S5,H3,H4;H7,S4,H6,H5"
1571999416,0,0,0,"C8,C9,C2,CA;S4,S2,S3,S5;S6,S8,SJ,S9;SK,C4,C3,C10;HJ,C6,C5,CJ;D4,D3,D2,D8;DQ,D6,D5,D9;S7,HA,HK,SQ;D10,H10,D7,DA;S10,H9,H6,SA;H3,H2,DK,H4;H7,H8,CK,H5;DJ,C7,CQ,HQ"
1571999416,0,0,0,"CJ,CA,C2,CK;S2,S7,S5,S6;S3,S9,S8,S10;C6,C10,C3,C4;D4,D3,D2,D7;C9,SA,C5,C7;S4,SK,SQ,HA;D6,D5,D8,D9;HQ,D10,DQ,DA;H2,H3,H9,H7;H6,DJ,DK,HK;H5,H10,C8,HJ;SJ,H4,CQ,H8"
1571999416,0,0,0,"C7,CA,C2,CK;S5,S4,SJ,S2;C3,C6,C4,C5;S6,S7,HJ,S3;S8,S10,H9,S9;SA,CJ,C10,C8;D8,D2,D3,D6;D10,D9,D4,DQ;SK,HQ,CQ,C9;HA,DJ,D5,DA;HK,H6,H7,SQ;H4,H2,DK,H5;H8,H3,D7,H10"
1571999416,0,1,0,"C6,C2,CK,CA;S3,S4,S6,S2;S8,S5,SJ,S7;SA,C7,C3,C4;HA,S9,HK,SQ;HJ,HQ,C8,C5;D3,D4,D7,D2;D9,D6,D8,D5;DA,H7,DQ,D10;H3,H2,H6,SK;H10,H5,C10,C9;H9,H4,CJ,DK;H8,S10,CQ,DJ"
1571999416,0,19,0,"CA,C10,C2,CJ;S2,S6,S3,S5;S9,S8,S4,S7;C7,C6,C4,C3;CQ,SA,C5,C9;CK,H7,C8,HK;D6,D2,D3,D7;SQ,H6,S10,SJ;DK,D4,DA,D10;HA,DJ,SK,H10;H3,D9,H4,H2;H9,D8,H8,H5;HJ,D5,HQ,DQ"
1571999416,0,11,0,"C2,CJ,C9,CA;S2,S6,S3,S5;SQ,S8,S4,SK;C4,C3,C5,C6;C8,H9,HA,C7;C10,H7,HK,CK;D4,D3,D7,D2;D9,D6,D8,D5;DK,H6,DJ,D10;SA,S10,S7,HQ;CQ,H5,H8,HJ;H3,H2,SJ,DA;H10,H4,S9,DQ"
1571999416,0,15,0,"CJ,CA,CQ,C2;S2,S3,S4,SJ;C5,C3,SQ,C4;C7,C8,SA,C6;D3,D4,DA,D2;D8,D6,D10,D5;S8,S6,S5,HA;DK,D9,H10,D7;S9,SK,S7,HQ;HJ,DQ,H9,DJ;H2,H3,H6,CK;H5,HK,S10,C10;H4,H7,H8,C9"
1571999416,0,1,0,"CK,C9,C2,CA;S2,S3,S6,S5;C6,C3,C5,C4;S9,S4,SQ,S8;C7,HK,C8,C10;D4,D3,D9,D2;CJ,HJ,CQ,HQ;D7,D6,D10,D5;DK,H9,DQ,D8;H3,H2,H7,H8;HA,H6,DA,DJ;H5,S7,SK,S10;H4,SJ,SA,H10"
1571999416,0,15,0,"C9,CQ,C2,CK;SQ,S10,S5,S2;C4,CJ,CA,C3;D3,D2,D7,DJ;HJ,SJ,S6,S3;D5,D4,D9,SK;H6,HK,S7,S4;H4,H5,S8,S9;C5,H3,SA,C6;C8,H2,HA,C7;D6,D10,HQ,H8;D8,DK,H10,H7;DQ,DA,H9,C10"
1571999416,0,0,0,"CA,CQ,C2,CK;S6,SJ,S3,S2;SK,C3,C6,C4;HA,SQ,S4,S7;D3,D6,DJ,D2;D4,D7,D8,D10;H4,HJ,S5,S9;H3,H7,S8,S10;H2,C5,SA,C7;DA,C8,HK,C9;DQ,DK,H8,H5;D9,CJ,H9,H6;D5,C10,HQ,H10"
1571999416,0,17,0,"CQ,C7,CA,C2;S6,S3,S2,S7;SQ,S4,S9,S8;D8,DQ,D3,D2;DK,D9,D5,D4;DA,DJ,D6,D7;SK,S5,HK,HJ;SA,S10,H9,H7;H2,H10,H4,H6;HA,SJ,CK,D10;HQ,C4,C3,C6;H5,C5,C8,C9;H3,H8,CJ,C10"
1571999416,0,0,0,"C10,C2,CA,CK;S4,S2,S3,S6;S9,S7,S5,S8;S10,HA,SJ,HK;C5,C6,C3,C9;DA,D7,D3,D2;C7,CJ,C4,H8;SQ,CQ,C8,H6;SA,DQ,D6,D4;H2,H3,H9,DJ;HJ,HQ,D9,D5;H10,H5,DK,D8;H7,H4,SK,D10"
1571999416,0,0,0,"CJ,CA,C2,CQ;S2,S4,S3,S6;C3,C5,C6,C4;S8,S7,S5,SQ;C8,HQ,C10,C7;SA,HJ,CK,C9;D7,D5,D3,D2;S10,S9,SK,H10;HA,D6,DJ,D4;HK,D8,DQ,DK;H2,DA,H3,H5;H7,D10,H4,H8;SJ,D9,H6,H9"
1571999416,0,21,0,"C2,CA,CQ,C5;S5,S2,SK,S3;C9,C6,C4,C3;S8,S6,HA,S4;S10,S7,HJ,SJ;D4,D5,D2,D7;DK,D9,D3,D10;CJ,C8,C7,SQ;CK,HQ,C10,SA;H5,H3,H2,H4;H6,DA,H10,H7;HK,DJ,D6,DQ;H9,S9,D8,H8"
1571999416,0,0,0,"C2,CQ,CA,C8;HK,S2,S3,S4;H10,S8,S6,S5;H9,S10,S9,S7;C4,C6,C3,C5;D4,D2,DJ,D3;H5,SQ,SJ,SK;D6,D7,HA,D5;D10,DK,HJ,D8;H2,SA,H6,H4;DA,H7,CJ,H3;CK,H8,C10,DQ;C7,HQ,C9,D9"
1571999416,0,4,0,"CK,C2,C5,CA;S4,S3,S5,S2;S9,S6,S7,S8;C3,C10,C4,C6;HA,S10,SJ,SQ;D2,D6,D3,D4;D10,D7,DA,D5;DJ,D8,DQ,DK;H7,HK,SK,SA;C8,HJ,HQ,C7;CJ,H8,H10,C9;H2,H6,H4,H3;H5,D9,H9,CQ"
1571999416,0,11,0,"CK,C8,CA,C2;S4,S3,S2,S7;S6,S9,S5,S8;SQ,S10,SJ,SA;C3,C7,C6,C5;D3,D6,D2,D5;D4,DK,D9,D7;H6,H3,H2,H5;C4,HK,C9,C10;D8,HQ,DJ,DQ;HJ,H4,SK,H7;D10,H9,CQ,HA;DA,H8,CJ,H10"
1571999416,0,1,0,"C9,C6,C2,CQ;S4,S3,HQ,S2;S6,S5,H8,S7;S9,SA,H7,S8;C3,C4,C7,HA;C8,C5,C10,HK;SQ,H6,CJ,H9;SK,H4,CK,DQ;HJ,DK,CA,D7;H10,D4,D2,D3;H5,D6,D10,D5;H3,D8,DJ,SJ;H2,D9,DA,S10"
1571999416,0,13,0,"CK,CQ,CJ,C2;S3,S8,S4,S2;C7,C4,C3,C6;S5,HQ,S6,S10;C10,C5,SQ,C9;D6,D2,D3,D8;D7,D4,D5,DJ;S7,H10,S9,SK;HK,H6,SJ,SA;H8,C8,HA,CA;H2,H5,H7,H3;D9,D10,DA,H9;DQ,DK,HJ,H4"
1571999416,0,2,0,"C5,CA,CJ,C2;S4,S2,S3,S6;SA,SJ,S5,S7;C3,C6,SQ,C7;D4,D6,D2,D3;D7,D8,D5,D10;HQ,HA,SK,S8;D9,DA,DJ,H4;C4,C8,HK,C10;HJ,H7,H9,S9;H10,H3,H6,S10;H8,C9,DK,CK;H5,CQ,DQ,H2"
1571999416,0,0,0,"C2,CA,CQ,CK;S3,S2,S6,S5;C5,C3,C4,C10;S4,SA,HK,S10;D5,D4,D3,D2;S7,HA,HJ,SJ;HQ,H8,C6,C7;H10,H6,C9,C8;H7,H4,CJ,SQ;D7,D8,D6,DK;D10,DJ,H9,D9;S9,DQ,H5,SK;S8,DA,H2,H3"
1571999416,0,11,0,"C10,CJ,C2,CK;S2,S4,S5,S8;S3,S7,S10,SJ;C3,C5,C4,C8;C6,C9,C7,CQ;D2,D4,DA,D3;SK,H7,CA,SQ;S6,DK,SA,HJ;H8,DQ,H2,H4;DJ,D5,HK,D6;S9,D10,HQ,H6;H10,D8,H3,H5;HA,D7,H9,D9"
1571999416,0,5,0,"C2,CJ,CA,C10;S2,S4,S6,HA;S3,S9,S8,HQ;C3,C8,C5,C4;D10,D2,D3,D7;S5,SQ,S10,HJ;DK,D5,D4,D8;S7,SA,HK,H7;SK,D6,H9,D9;H8,DJ,H5,DQ;CK,H10,C7,C6;SJ,H4,CQ,H6;H3,DA,C9,H2"
1571999416,0,25,0,"CQ,CA,C2,CK;S8,S3,S2,S10;C4,C3,C6,C8;C5,H10,C9,C10;D2,D3,SK,D4;DQ,D6,HA,D5;S9,S5,S4,SA;DK,D10,HJ,D7;C7,H6,H9,HQ;CJ,H4,H5,H8;SQ,H3,S6,H2;H7,DA,SJ,D9;HK,DJ,S7,D8"
1571999416,0,0,0,"C2,CK,C3,C10;S2,S7,S3,H9;S4,S8,SQ,H5;D7,D9,D2,D5;D8,DJ,D3,D10;S5,S10,SK,H2;SA,HK,D4,DK;H8,HQ,D6,DA;C8,CQ,HA,C4;S6,SJ,H10,C9;CA,H3,H4,C7;CJ,HJ,DQ,C6;S9,H6,H7,C5"
1571999416,0,1,0,"C2,CK,CA,CJ;S2,S5,S3,SQ;D10,D4,D3,D2;D8,D7,D5,D9;H9,DK,D6,DQ;H6,DA,DJ,SK;S4,S8,S6,HA;SJ,S9,S7,HK;C3,C8,C5,C6;H3,S10,SA,H10;CQ,H2,H4,H5;C4,HQ,H8,C9;C7,HJ,H7,C10"
1571999416,0,0,0,"C9,CK,CJ,C2;S2,S4,S7,SA;C3,SQ,C10,C5;D5,D2,D3,DA;D10,D4,DQ,D7;S3,S5,S9,HA;HK,S6,S10,HQ;H6,S8,SJ,H9;H2,H8,SK,H5;DJ,H7,H3,D9;C7,D6,HJ,CA;C6,D8,H10,CQ;C4,DK,H4,C8"
1571999416,0,13,0,"C2,C10,CA,CK;S3,S2,S5,S6;S4,S7,SJ,S8;C5,C7,C3,C4;SA,S9,SQ,S10;C8,SK,C6,C9;D3,D2,D7,DQ;DA,H4,H3,H2;D6,D4,D9,HK;D8,D5,DJ,HJ;DK,H10,H6,H5;CQ,D10,HQ,H9;CJ,HA,H7,H8"
1571999416,0,6,0,"CA,C7,CK,C2;S6,S7,S9,S2;S8,SK,SJ,S3;C3,C4,CQ,C8;C5,C6,C9,H8;SA,HA,C10,H6;HQ,HK,CJ,H5;D9,D2,D4,D3;S10,HJ,SQ,S4;DJ,H10,D5,D6;DQ,H9,D8,D7;DK,H7,D10,H3;H4,H2,DA,S5"
1571999416,0,5,0,"CJ,CA,C2,CQ;SJ,S7,S3,S2;C5,C3,C4,C6;HK,SA,S4,S6;C7,C9,SQ,C8;C10,CK,SK,H10;D3,D2,D10,D6;HJ,HA,S5,S9;D4,D5,H6,D9;D7,DJ,H4,DQ;D8,HQ,H2,DA;H9,H5,S10,H3;DK,H7,S8,H8"
1571999416,0,23,0,"C2,C9,CA,C7;HK,S2,S4,S3;HQ,S5,S9,S6;C6,C3,C4,SQ;D4,DJ,D2,D3;D7,D6,D5,DA;H5,S8,SK,S7;D8,D9,D10,SA;DK,HJ,DQ,HA;C10,H9,C5,H10;CJ,H3,C8,H8;CQ,H2,H7,H6;CK,SJ,H4,S10"
1571999416,0,2,0,"C10,C8,CA,C2;S3,S6,S2,SQ;SA,C5,C3,C4;HA,C6,CQ,C9;D4,D10,D7,D2;HJ,C7,SK,CJ;H9,HQ,HK,CK;D6,DK,D9,D3;H7,DA,DJ,D5;S5,S7,S4,H6;S9,S8,H10,H2;S10,SJ,H8,DQ;H4,H3,H5,D8"
