1571999055,0,4,3,"CQ,C2,CA,CK;S9,S4,S7,S2;S10,S8,HA,S3;C3,C5,C4,C6;HK,SA,H9,S5;CJ,C7,C8,C10;D3,DK,D4,D2;HQ,C9,H8,SQ;D9,D5,D6,D7;DA,D8,DQ,D10;H2,H4,H3,SK;HJ,DJ,H7,SJ;H10,H5,H6,S6"
1571999055,0,0,3,"CA,CJ,C10,C2;S2,S8,S4,S3;SA,S9,S5,S6;C6,C4,C3,C5;C7,C8,SK,CQ;HA,C9,HK,CK;D2,D3,D4,D6;D5,D7,D9,DJ;D10,D8,DA,DQ;H8,SJ,S7,HQ;H5,SQ,S10,H9;H3,H2,H4,H6;DK,HJ,H10,H7"
1571999055,0,7,3,"CA,CQ,C2,C9;S4,S2,S3,S8;C6,C3,C4,C5;S6,S10,S5,SQ;D4,D8,D6,D2;SK,C10,C7,SA;D5,DK,D7,D3;D9,DA,H10,DQ;H6,H4,CK,H2;D10,HK,CJ,HA;DJ,HQ,C8,H8;S7,H9,S9,H5;HJ,H7,SJ,H3"
1571999055,0,0,3,"CA,CQ,CJ,C2;S2,S6,S4,S3;S7,S8,S5,SQ;D4,D5,DJ,D2;D6,D10,DQ,D3;SJ,S9,S10,SA;C5,C4,C3,C7;C8,C6,C10,C9;HK,H9,SK,HQ;D9,H2,H3,H5;D8,H7,H4,H6;D7,DK,HA,HJ;CK,DA,H10,H8"
1571999055,0,2,3,"CK,CA,C10,C2;S3,S7,S2,S4;C3,C7,C9,C4;S6,SK,S5,SJ;C8,CJ,HJ,C5;H9,CQ,H8,C6;D4,D7,D2,DJ;D5,DK,D3,DQ;S8,SA,S10,SQ;DA,H3,H6,H2;D8,HQ,D6,HA;D9,H10,D10,HK;S9,H4,H7,H5"
1571999055,0,6,3,"C2,CQ,CJ,C10;S2,S6,S4,S9;S3,HK,S7,S10;C7,C6,SK,C3;S5,HJ,S8,SQ;D3,D5,D4,D2;CK,C8,H9,C4;D7,D9,D6,DQ;SA,D10,D8,DA;CA,H8,H6,C5;SJ,H7,H5,HQ;H2,DK,H3,H10;HA,DJ,H4,C9"
1571999055,0,21,3,"CA,C2,CJ,C9;S2,SK,S3,S4;C6,C3,C10,C4;S6,HK,S5,S9;S7,HQ,HJ,S10;S8,H10,H9,SJ;DJ,D3,D4,D2;C7,C5,H7,SQ;SA,DA,H3,HA;CQ,C8,DQ,H8;CK,DK,D10,H5;H4,D7,D9,H2;H6,D6,D5,D8"
1571999055,0,5,3,"CA,CK,C2,CJ;S2,S4,SJ,S6;C3,C4,C8,SA;C5,C6,C10,HK;D5,SK,D3,D2;S3,S5,HQ,S9;D9,HA,D6,D4;S7,S8,H7,H10;C7,C9,H4,H9;SQ,CQ,H2,H6;H5,H3,DK,DQ;DA,HJ,D8,D7;S10,H8,D10,DJ"
1571999055,0,6,3,"C2,CA,DK,C10;S3,S9,S2,S7;S5,S10,S4,SK;C5,C4,HQ,C3;SJ,HA,S6,HK;C9,C6,HJ,C7;CJ,CQ,H6,C8;SQ,CK,H5,H9;D7,D8,D3,D2;D10,D9,D4,D6;SA,H4,S8,H8;H3,DQ,H2,H7;H10,DJ,D5,DA"
1571999055,0,3,3,"CQ,CA,C2,C3;S3,S5,S8,S2;S4,SA,S9,S7;C4,C5,CK,SK;S6,HK,S10,SJ;D3,D2,D4,D5;DA,D7,D6,D9;C6,C7,SQ,H8;CJ,C8,HA,H7;DJ,HQ,D8,DQ;H3,H4,H10,H2;DK,C10,D10,H6;H9,C9,HJ,H5"
1571999055,0,0,3,"C5,CK,CA,C2;S3,S8,S2,S5;SA,C4,C8,C3;S4,HA,S6,S9;S10,H10,S7,SJ;HK,C6,CJ,C9;HJ,C7,CQ,SQ;D3,D2,D4,DK;D5,DJ,D7,D10;H9,C10,H7,SK;H2,H3,H4,H6;D6,H8,D8,DQ;DA,H5,D9,HQ"
1571999055,0,6,3,"C2,CA,CJ,C10;S3,S2,S6,S5;S4,SQ,S10,S7;D5,D4,DK,D2;C7,C4,C6,C3;D7,D6,D10,D3;DA,HJ,DQ,D8;S9,H10,SJ,S8;HA,H7,SK,H8;H9,H3,SA,H6;H5,H2,H4,DJ;C9,C5,HK,C8;CK,CQ,HQ,D9"
1571999055,0,10,3,"C2,CA,CK,C5;S3,S5,S4,S2;S7,SJ,S6,S8;C6,C3,C7,HK;S10,HA,S9,H10;CJ,C4,C8,H7;CQ,C9,SA,H6;D5,D2,D6,D3;D9,DJ,D7,D4;SQ,C10,H9,H3;HJ,H4,H5,H2;DQ,HQ,D8,D10;SK,H8,DA,DK"
1571999055,0,0,3,"CQ,C7,C2,CA;S7,S2,S3,S8;C10,C3,C4,C5;S9,S5,S4,SK;HK,SQ,C8,C6;HQ,HA,CJ,C9;H10,HJ,CK,H5;D4,D7,D3,D2;DK,D8,D5,D6;H2,H3,H6,DA;H9,H7,D9,D10;H8,S10,SA,DJ;H4,S6,SJ,DQ"
1571999055,0,3,3,"C2,CJ,C10,CA;S6,S3,S2,S4;S9,S5,S8,S7;C5,SQ,C9,C3;D3,D2,D6,DJ;D5,D4,D10,D8;D9,D7,DK,HQ;DQ,SA,DA,H10;SK,HA,S10,SJ;C6,H9,HK,C4;C7,H8,H6,C8;HJ,H7,H4,CQ;H5,H3,H2,CK"
1571999055,0,9,3,"CQ,C2,SA,CK;S2,S4,S3,S8;C3,C6,SQ,C4;D3,D4,D2,D5;C9,C7,HK,C5;CJ,C8,H9,SK;D7,HJ,D10,D6;D8,H7,DJ,D9;S9,S6,S5,H10;DQ,H4,H8,DK;HQ,CA,H2,H3;DA,C10,S10,H6;HA,SJ,S7,H5"
1571999055,0,12,3,"CQ,CK,C2,C8;S7,S5,S4,S2;S10,S6,S9,S3;C7,C10,C5,C3;SQ,S8,SJ,SK;CJ,HK,C6,C4;D4,D6,D3,D2;HA,H5,H3,H2;D7,HQ,D5,D8;DJ,HJ,SA,D9;DQ,H8,H9,D10;DK,H7,CA,H10;DA,H6,C9,H4"
1571999055,0,0,3,"C2,CQ,CA,CJ;S4,S3,S6,S2;C7,C3,C5,C10;S5,S7,SA,S9;CK,C4,C6,C8;S8,S10,HQ,SJ;HA,SQ,HJ,C9;D5,D2,D6,D3;D8,D4,D7,D10;HK,H10,H9,SK;H2,H8,H4,H3;DJ,D9,DA,H7;DQ,DK,H6,H5"
1571999055,0,0,3,"CK,C10,CQ,C2;S4,S3,S2,S5;C5,C6,C3,C4;S7,S6,S9,SQ;H8,C7,C9,C8;H7,HK,CJ,CA;D2,D3,D7,D8;D6,D4,D9,DJ;D10,D5,DK,DQ;H4,HJ,DA,SA;H2,H9,H3,H5;S8,SJ,HQ,SK;S10,H10,H6,HA"
1571999055,0,8,3,"CK,CQ,CA,C2;S2,S5,S4,S8;C5,C4,C3,C7;C8,C6,C10,C9;S3,H3,S7,SK;D7,D3,D2,D4;S6,DA,S9,SA;HA,D6,DQ,D5;S10,DK,SJ,HK;HJ,DJ,SQ,H8;H9,D10,H2,H4;CJ,D9,HQ,H7;H10,D8,H5,H6"
1571999055,0,3,3,"C6,C2,CQ,CK;S5,S6,S3,S2;SJ,S10,S4,S7;C5,CA,C3,C7;SQ,C8,C4,CJ;D2,D3,DQ,D4;SA,HJ,SK,S8;D7,D6,HA,D5;D10,D9,HQ,D8;DJ,H10,H9,DA;HK,H7,H6,S9;H3,H2,H4,H5;DK,C9,C10,H8"
1571999055,0,15,3,"C2,CQ,C8,CA;S2,S3,S6,S4;HK,S5,S7,SA;C6,C7,C5,C3;HQ,S8,S9,HA;D2,D5,D3,DA;C9,H10,SQ,C4;CK,H9,SK,C10;D4,H5,D6,DJ;D8,H4,D7,DK;H6,H2,HJ,CJ;H3,SJ,DQ,H7;D9,S10,D10,H8"
1571999055,0,1,3,"CA,CQ,CK,C2;S2,S3,S6,S4;S10,S8,S9,S5;C4,C6,C3,C7;H6,SJ,SK,S7;H5,C9,C5,SQ;H3,C10,C8,SA;D2,D5,DJ,D3;H2,HJ,CJ,HA;DA,H4,H8,H7;DQ,DK,H9,H10;D4,D6,HK,D8;D10,D7,HQ,D9"
1571999055,0,11,3,"CJ,CA,CQ,C2;S4,S2,S3,S8;C5,C3,C6,C7;D6,DK,D3,D2;S9,S10,S5,SQ;D9,H10,D5,D4;C10,C4,C9,HK;D10,H7,D7,D8;DJ,H4,DQ,HJ;SK,SJ,S6,H9;DA,H2,SA,H6;HQ,CK,H8,H3;HA,C8,S7,H5"
1571999055,0,21,3,"C2,CQ,CA,C4;S3,S7,S8,S2;C5,C6,C9,C3;C7,C8,C10,H9;D5,D3,D2,DK;SA,S9,H7,S4;CJ,SQ,H4,H6;CK,SK,DA,H5;H8,H2,DJ,DQ;H10,H3,D8,D10;HJ,HA,D7,D9;HK,S10,D6,S5;HQ,SJ,D4,S6"
1571999055,0,13,3,"C2,CK,CA,SA;SQ,S5,S3,S2;D5,D2,D3,D4;D7,D6,DJ,D8;H10,S7,S8,S4;H8,HA,S9,S6;H4,HJ,S10,SJ;D9,DK,SK,D10;CQ,DA,HQ,DQ;C3,C7,C5,HK;C10,H2,CJ,H5;C8,H3,C9,H6;C4,H9,C6,H7"
1571999055,0,0,3,"C8,CA,C9,C2;S4,S2,S10,S3;D6,D3,DJ,D2;D10,D5,DQ,D4;SK,HA,DK,D7;HQ,H7,DA,D8;S7,S6,SA,S5;S9,S8,SQ,HJ;H3,CQ,H2,H4;H10,CJ,HK,D9;C3,C5,H9,C7;C4,C6,H6,C10;H8,SJ,H5,CK"
1571999055,0,5,3,"CQ,C10,CA,C2;S8,S5,S2,S4;S9,S7,S3,SQ;C4,C6,C8,C3;D3,DA,D9,D2;HK,S10,S6,HJ;H6,SJ,SA,H8;D4,SK,DJ,D6;D5,HA,DK,D7;H4,H2,H3,D10;DQ,HQ,H10,D8;C5,C9,H9,C7;CJ,H7,H5,CK"
1571999055,0,26,3,"CJ,CA,C2,C10;S6,S2,SQ,S3;D6,D3,D2,D4;C6,C8,C3,C9;D7,SA,D10,D5;H2,HA,C4,SK;DA,HJ,C5,HK;DK,H9,C7,H4;DJ,H8,CQ,DQ;D9,H6,CK,S9;D8,H3,H7,S8;SJ,H5,H10,S5;S10,S7,HQ,S4"
1571999055,0,0,3,"C2,C6,CQ,CK;S6,S4,S5,S2;C4,SK,C7,C3;C5,HK,C9,CJ;HQ,S7,SQ,S3;D2,D3,D10,D4;D5,H10,DK,D6;D9,H8,DA,D7;H2,S8,SA,SJ;DQ,H3,H4,H6;CA,H5,HJ,D8;C10,S10,H9,DJ;C8,S9,H7,HA"
1571999055,0,14,3,"CK,CA,CQ,C2;S9,S3,S2,S4;SJ,S5,S7,S6;C7,C3,C5,C4;C10,C9,C6,C8;D3,D2,D5,D8;SQ,H8,S10,S8;D9,D4,D10,DK;H3,H5,H4,H2;SK,D6,DQ,HQ;HA,DA,SA,H10;HJ,DJ,CJ,H9;H7,D7,HK,H6"
1571999055,0,1,3,"C7,CK,CA,C2;S6,S8,S2,S4;S7,S10,S3,S9;SA,SJ,S5,H8;C5,C3,C6,C4;HA,C10,C9,C8;D3,D7,DJ,D2;HK,SQ,CJ,CQ;D9,DK,D8,D4;DQ,DA,D10,D5;H2,H7,H6,H4;H3,H9,H10,H5;HQ,HJ,SK,D6"
1571999055,0,3,3,"C2,CK,C10,CA;S4,S7,S2,S3;S10,S8,S6,S5;SJ,S9,HK,HA;C3,C5,C4,C6;C7,C9,HQ,C8;SQ,CJ,HJ,CQ;D2,D7,D3,D5;D4,DQ,D6,D9;SA,SK,H10,DA;D8,H6,H9,D10;H8,H5,H7,DJ;H2,H3,H4,DK"
1571999055,0,17,3,"C2,CK,DA,CA;S4,S2,S3,S8;S6,D8,S5,SJ;C5,C4,HA,C3;S10,D7,S7,SK;CJ,C6,HK,C9;CQ,C7,HQ,SA;D10,D2,D5,D9;SQ,D6,S9,H10;H3,D4,H2,H4;HJ,D3,DQ,DJ;H8,C10,DK,H6;H7,C8,H9,H5"
1571999055,0,14,3,"CA,C10,C6,C2;S2,S5,S4,S3;S7,S9,S6,S10;C7,C8,C4,C3;HA,SJ,S8,SA;CJ,C9,SQ,C5;CK,SK,HQ,CQ;D3,D4,D5,D2;DA,DQ,D7,D6;H2,H3,H9,H4;HK,DK,D10,D8;H6,H5,HJ,H10;H7,H8,DJ,D9"
1571999055,0,16,3,"C9,CK,C2,CA;S5,S4,S3,S2;C3,CQ,C4,C5;SQ,S7,S6,S9;D3,DK,D2,D4;D9,D6,D8,D5;DQ,D10,DJ,D7;DA,H5,HA,SA;SK,S8,S10,HJ;H2,C8,H7,H4;HK,C6,CJ,C10;H3,C7,H9,H6;H8,SJ,HQ,H10"
1571999055,0,14,3,"CA,C6,C2,CJ;S2,S7,S3,S5;C7,C3,CQ,C4;S4,SA,S8,S6;C10,C5,C8,C9;CK,HQ,SK,SQ;D10,D3,D2,D4;DA,D5,D9,D6;H2,H5,H7,H4;H9,D7,DQ,DK;H8,H10,S10,S9;H6,DJ,SJ,HA;H3,D8,HK,HJ"
1571999055,0,0,3,"C2,CK,CQ,CA;S4,S5,S2,SJ;C3,C6,C4,C8;D2,D3,D6,D4;SK,S8,S3,SA;D7,D5,DK,D8;HA,S9,S6,HK;C7,C9,C5,HQ;DJ,D9,DA,D10;H7,H9,S7,H10;H2,H6,S10,H8;CJ,H5,SQ,H4;C10,DQ,HJ,H3"
1571999055,0,0,3,"CA,CJ,C2,CK;S4,S2,S8,S3;H9,S5,S10,S6;H7,S7,SJ,S9;C3,C6,C9,CQ;DA,D2,D3,D5;C4,C8,SA,SK;D9,DK,D4,D8;H5,SQ,HJ,HA;D10,H2,H6,H8;C10,HK,D6,DJ;C7,H3,DQ,H10;C5,H4,D7,HQ"
1571999055,0,4,3,"CQ,CA,C2,CK;S3,S2,S4,S6;S5,S7,S8,S10;S9,SK,SQ,SJ;D4,D6,D3,D2;D5,D8,DQ,D7;D10,SA,DJ,D9;C3,C5,C4,HA;C6,C8,C10,H9;HK,H8,H2,H3;DK,HQ,H10,DA;C9,HJ,H5,H4;C7,CJ,H6,H7"
1571999055,0,0,3,"CA,C7,C2,C10;S2,SK,S6,S4;C4,C5,CK,C3;S3,SA,SJ,S8;CJ,C6,C9,C8;S5,HA,H8,S9;D3,D7,D5,D2;DA,D8,DQ,D4;S7,HJ,H5,SQ;HK,D9,DK,D6;H9,H10,CQ,HQ;H2,H6,H3,H7;S10,DJ,H4,D10"
1571999055,0,15,3,"CQ,C2,C8,CA;S4,S5,S3,S2;SQ,S8,S6,S10;D7,D2,D5,D3;D8,D4,D9,D6;HA,DJ,DQ,D10;H10,HQ,DK,DA;H4,S9,S7,SK;C6,C3,SA,C5;C7,C4,HK,C9;CJ,H8,HJ,C10;H2,H6,H7,H5;H3,SJ,H9,CK"
1571999055,0,9,3,"C9,SA,CA,C2;S2,SK,S4,S3;D8,D2,D7,D6;S6,HA,HK,S5;S7,H5,HQ,S8;S9,H3,H10,S10;C3,DK,C4,C10;C5,DQ,C6,CJ;C8,DJ,C7,CQ;SQ,D3,D10,DA;H7,D9,H6,H2;SJ,D5,H8,H9;HJ,D4,CK,H4"
1571999055,0,2,3,"CQ,C9,C2,CK;S7,S5,S6,S2;S10,S8,HK,S3;CJ,C3,CA,C6;D4,D9,D2,D7;SA,SJ,H8,S4;D8,D10,D3,DJ;HA,SK,H7,S9;H10,C4,H4,C8;H6,C5,DA,C10;H5,HJ,DQ,SQ;H3,H9,D6,H2;DK,C7,D5,HQ"
1571999055,0,0,3,"CK,CA,C8,C2;S3,S7,S5,S2;S6,S10,S9,S4;C3,C10,C5,C4;C7,CJ,C6,C9;D4,D3,D2,D6;D8,D5,DJ,D7;S8,SA,SJ,HA;SQ,DQ,DA,D9;H5,H8,H3,H2;SK,DK,HQ,D10;H7,HJ,H4,H6;CQ,HK,H10,H9"
1571999055,0,17,3,"CA,CQ,C2,C10;S2,S3,S6,S4;S5,S8,SJ,S7;C3,C9,C7,SA;C4,CJ,C8,HQ;D7,D2,D3,D5;C5,SK,CK,H8;D8,D9,D4,DA;SQ,HJ,HA,S9;C6,DK,HK,H7;H2,DQ,H6,H4;H10,D10,D6,H5;H3,DJ,H9,S10"
1571999055,0,0,3,"C2,CQ,CJ,CA;HJ,S5,S2,S3;H7,S6,S9,S4;H5,S7,SJ,S8;C5,C6,C4,C3;H4,S10,SK,SA;C7,C8,C9,CK;D6,D2,D8,D3;D7,D5,DK,D4;DA,H10,H2,H3;DJ,SQ,H9,HQ;D10,HK,H6,DQ;C10,HA,H8,D9"
1571999055,0,15,3,"CA,C10,C5,C2;S3,S5,S2,S9;C6,C9,C3,C4;SQ,S7,S4,HQ;CJ,SA,HA,C7;D5,D2,DA,D4;H8,S10,S6,H9;D6,D3,HJ,D9;D7,DQ,H10,D10;H6,SK,S8,H7;DK,H3,H2,CK;DJ,H4,H5,CQ;D8,HK,SJ,C8"
1571999055,0,0,3,"CA,CQ,C2,C7;C3,C5,C8,C4;SK,S2,S3,S4;D4,D7,D8,D2;SA,S5,S10,S8;D6,D10,SQ,D3;D9,DA,HK,D5;HA,S6,SJ,S9;H10,C6,C9,HQ;H7,CJ,C10,H6;H3,S7,HJ,H5;H2,H8,H4,DK;DJ,H9,CK,DQ"
1571999055,0,15,3,"C7,C2,CA,CK;S2,S5,S4,SA;C4,C10,C5,C3;S3,S6,S10,HJ;SK,CJ,C6,C9;S8,S7,H10,H9;S9,SJ,H8,H6;H7,CQ,C8,DQ;D4,D2,D3,D5;D10,SQ,D9,D6;DK,HA,DA,D7;H3,HQ,H2,DJ;H4,HK,H5,D8"
1571999055,0,4,3,"CQ,CA,C2,C9;S3,S2,SQ,S4;C5,C3,C4,C8;D2,H7,D7,D4;D3,H4,D9,D6;D5,CK,DQ,D8;SA,CJ,DA,D10;H6,C10,H2,H3;S5,S7,HA,S6;SK,S8,HK,SJ;C6,C7,H10,HJ;HQ,S9,H8,DK;H9,S10,H5,DJ"
1571999055,0,0,3,"CA,CJ,SA,C2;S4,S5,S3,S2;S8,SJ,S6,S10;C4,C5,SQ,C3;D2,D6,D4,D9;HK,HJ,S7,SK;C7,C9,HQ,C6;D3,D7,D10,HA;D5,H8,DJ,H9;D8,H6,DQ,H7;DK,H3,DA,H4;H5,H2,S9,CK;C8,C10,H10,CQ"
1571999055,0,15,3,"C8,CA,C10,C2;S10,S3,SJ,S2;C3,C4,C5,CQ;SQ,S5,HK,S4;D2,DJ,D3,D4;HA,S6,HJ,S7;D5,H8,D7,D6;D9,H3,D8,SA;D10,CK,DK,SK;DQ,CJ,DA,H10;H2,C6,H5,H9;HQ,S9,H7,C7;H4,S8,H6,C9"
1571999055,0,2,3,"CK,C2,CA,CQ;S7,S5,S4,S2;S8,S6,SJ,S3;C8,C5,C7,C3;S10,SK,SQ,S9;CJ,C6,HA,C4;D4,D2,D5,DA;H5,C10,HK,C9;D6,D3,D7,HQ;D10,DJ,D8,H10;DK,DQ,D9,H7;H2,H8,H9,H4;H3,SA,HJ,H6"
1571999055,0,0,3,"CA,C2,C10,CK;C4,C6,C9,C3;SA,S3,S2,S4;C5,CQ,SQ,CJ;D4,D2,D3,D6;D5,DJ,DK,DQ;HJ,S7,S5,SK;D10,H2,H5,H3;D9,S9,S6,H10;D7,DA,HK,H9;D8,S10,S8,H8;C8,HQ,H6,H4;C7,HA,SJ,H7"
1571999055,0,0,3,"C2,CJ,CK,CA;S3,S9,S2,S5;S4,SJ,S6,S7;CQ,C5,C3,C4;S10,SQ,S8,HA;SA,C8,C6,C7;SK,C10,C9,HQ;D2,D6,DJ,D4;DA,H5,H3,H2;D3,D7,HK,D9;DQ,H10,H7,H4;D5,D8,H9,HJ;D10,DK,H8,H6"
1571999055,0,0,3,"C2,CA,CK,C6;S3,S5,S7,S2;S4,H9,S8,S9;S6,H4,SQ,S10;C3,C4,C9,SA;D5,D4,D3,D2;D8,D10,DJ,D6;D9,DQ,DK,D7;HA,H2,DA,SK;H5,CQ,H10,H3;H6,CJ,HJ,H7;C10,C8,HQ,H8;C5,C7,HK,SJ"
1571999055,0,1,3,"CA,C2,C6,C9;S5,S9,S3,S2;C3,C4,C5,SQ;D5,D3,D6,D2;SK,D4,D8,D7;HQ,D9,DK,D10;S8,H9,S4,S7;SJ,H7,S6,SA;H3,H5,HA,DJ;H2,H4,HJ,DQ;CK,CJ,H10,DA;CQ,C10,H8,H6;C8,C7,S10,HK"
1571999055,0,2,3,"CA,C2,CQ,C10;S2,S3,S6,S7;S4,S5,S8,S10;D4,D7,D2,D6;C3,C6,C4,SA;C9,C8,C5,HA;CK,CJ,C7,HJ;D5,DQ,D3,D8;D10,DJ,DK,D9;SQ,SK,S9,H9;H2,H3,HK,H4;H8,H10,SJ,H7;H5,H6,HQ,DA"
1571999055,0,17,3,"CK,C2,C10,CQ;S4,S2,S9,S6;S5,S3,SJ,SK;C4,C6,C3,C5;S7,S8,HA,SA;C7,CA,HQ,C8;H10,S10,HJ,HK;D3,D4,DJ,D2;DQ,D5,D6,D8;C9,SQ,H6,H8;CJ,DA,H3,H7;H4,DK,H2,H5;H9,D7,D10,D9"
1571999055,0,6,3,"CA,C7,CK,C2;S7,S3,S2,S5;S10,S4,S9,S6;C6,C3,C8,C4;HJ,S8,SJ,SQ;DA,D2,D4,D3;C9,SA,C10,C5;D8,D6,D5,HA;D10,D9,D7,H6;DQ,SK,DJ,H3;DK,HQ,HK,H2;H4,H7,H5,CQ;H9,H10,H8,CJ"
1571999055,0,0,3,"CA,CQ,C10,C2;S2,S7,S3,S4;C5,C9,C4,C3;DA,D3,D6,D2;S5,SQ,HA,S6;SA,D5,DJ,D4;HQ,D7,DQ,D9;CK,D8,DK,SK;C6,HJ,C7,CJ;SJ,H4,H2,H3;S10,D10,HK,H9;S9,H5,H10,H6;S8,H8,C8,H7"
1571999055,0,0,3,"CJ,CQ,C2,CA;S4,S2,SJ,S6;H9,C5,C10,C3;H7,C9,CK,C4;D9,D5,D3,D2;S5,S3,HA,S10;H5,SQ,HQ,C6;DJ,DQ,D4,D8;H4,DK,D6,D10;S7,S9,HJ,SK;S8,HK,H10,SA;H3,H8,DA,C7;H2,H6,D7,C8"
1571999055,0,14,3,"CA,C3,CQ,C2;S3,S6,S4,S2;S9,S7,SK,S5;C5,HA,C4,CJ;SQ,SJ,HK,S8;C6,HJ,C10,SA;H7,D3,D5,D2;H6,D4,D6,D8;H4,D10,D7,DJ;CK,DQ,D9,DK;C9,H10,HQ,DA;C8,H9,H3,S10;C7,H5,H2,H8"
1571999055,0,0,3,"C8,CA,C2,CQ;S6,S5,S2,S3;S9,S8,S4,S7;D3,D2,D5,D4;SA,SQ,C6,C3;D6,D8,D9,HA;D7,D10,DQ,HK;HQ,SK,C7,C4;HJ,H10,C9,C5;H7,H8,C10,CJ;H4,H5,H6,S10;DA,H2,H3,SJ;DK,DJ,CK,H9"
1571999055,0,0,3,"CK,CA,CJ,C2;S4,S7,S2,S5;HQ,S9,S3,S10;HJ,SQ,S6,SJ;D5,D6,D3,D2;D8,D7,DQ,D4;DK,DA,D10,D9;C5,C3,C4,CQ;H9,HA,SK,DJ;H8,HK,S8,SA;H3,H6,H2,H4;C8,C6,C10,H7;C9,C7,H10,H5"
1571999055,0,0,3,"CK,CA,C2,CQ;S3,S5,S4,S2;S6,S7,S9,S8;C8,C3,CJ,C4;D2,D5,D4,DQ;HQ,C7,SA,C5;HJ,C9,H10,C6;D3,D8,D6,D7;D10,DJ,D9,SQ;H9,DK,DA,H4;H8,HK,H5,H2;S10,SK,H7,H3;SJ,HA,H6,C10"
1571999055,0,13,3,"CA,CK,C7,C2;S2,S8,S4,S3;C5,C8,C3,CQ;HJ,H10,S6,S5;H3,H9,S7,S10;DJ,H8,S9,SJ;D5,D3,DQ,D2;C6,C9,C4,HA;D7,D4,SQ,D6;D8,D9,SA,DK;D10,H6,H4,H2;CJ,DA,SK,HQ;C10,H7,HK,H5"
1571999055,0,13,3,"CJ,CK,CA,C2;S2,S3,S4,S8;C5,C6,C3,C4;S7,S6,S5,SQ;DA,D4,D3,D2;DK,D6,SK,D5;S10,H8,S9,H10;SJ,H5,HA,H9;SA,DJ,HQ,H3;H6,D9,H2,DQ;H7,C10,H4,D10;HJ,C9,CQ,D8;HK,C7,C8,D7"
1571999055,0,8,3,"CA,C7,CK,C2;S4,S9,S2,S3;C10,C4,C3,C5;S5,HQ,SQ,SA;DA,D3,D7,D2;D10,D4,D9,D8;S6,HJ,SK,HA;H9,D5,DJ,HK;CJ,H10,C6,C9;S7,H7,H8,H6;S8,DK,H4,H5;S10,DQ,H3,H2;SJ,D6,C8,CQ"
1571999055,0,1,3,"CA,C2,SA,CQ;S4,S5,S2,S9;C3,C5,SK,C4;S7,S6,S3,SQ;C9,C6,H10,C8;D4,DK,D2,D3;HJ,S8,S10,HK;D5,HA,D7,D10;D6,H3,D9,DA;H5,CK,H6,H2;D8,CJ,DJ,HQ;H8,C10,SJ,H7;DQ,C7,H9,H4"
1571999055,0,9,3,"C10,C2,CJ,CA;S2,S8,SK,S4;C4,C5,C3,SQ;C7,CQ,C6,SA;HK,CK,C8,HA;D5,D2,D4,D9;D6,D3,D7,D10;S3,S9,HJ,S5;DK,DQ,D8,H10;DA,HQ,DJ,H7;S7,SJ,H8,S6;H6,H5,H2,H3;S10,H9,C9,H4"
1571999055,0,0,3,"CJ,C2,CK,CA;S2,S5,S3,S6;S7,S9,S4,S10;C6,C3,C4,C8;D2,D4,D7,D3;SJ,HQ,S8,SA;D5,D8,DJ,D6;C7,CQ,C5,H10;SQ,D10,SK,D9;HA,DQ,H9,DK;HK,HJ,H7,DA;H3,H2,H4,H5;C10,H6,C9,H8"
1571999055,0,0,3,"C7,CA,CK,C2;S2,S6,S4,SK;SQ,C9,C5,C3;HK,CJ,C6,C4;D2,D5,D8,D3;D4,D7,D6,DQ;DK,D9,SA,D10;S3,S7,S8,HA;S5,S9,S10,HJ;HQ,H4,C8,C10;H9,DA,H10,CQ;H2,DJ,H6,H5;H3,SJ,H8,H7"
1571999055,0,2,3,"CQ,CA,C2,C10;S7,S6,S3,S2;C5,CK,C4,C3;SA,S9,S4,S5;C7,C6,HK,C8;HA,S10,SJ,S8;D4,D6,D5,D2;CJ,C9,H7,H9;DA,DK,D7,D3;H2,HQ,H5,H4;HJ,SK,H6,DJ;H8,SQ,DQ,D9;H3,H10,D10,D8"
1571999055,0,0,3,"C2,CJ,CK,CA;S2,S4,S5,S7;C6,C4,C3,C5;S3,SK,SJ,H7;HA,C8,C9,C7;HK,SA,C10,CQ;DK,D4,D2,D6;S6,H10,SQ,H5;HQ,D7,D3,D8;HJ,D9,D5,D10;S10,DA,DJ,DQ;S9,H2,H6,H3;S8,H8,H9,H4"
1571999055,0,0,3,"C2,C7,CA,CK;S3,S2,S4,S7;C3,C5,C4,C8;C6,SQ,CQ,C10;D9,D2,D4,D6;DA,D3,D7,DQ;S5,S6,S8,SA;HK,D5,D8,DK;C9,SK,HA,CJ;H2,H8,H3,H4;H10,S9,S10,HQ;H7,H9,D10,HJ;H5,SJ,DJ,H6"
1571999055,0,1,3,"SA,CA,CK,C2;S2,S4,S3,S6;S8,S5,HK,S7;S9,SJ,H9,S10;SQ,C7,C4,C3;SK,C9,C5,C6;D5,D4,D3,D2;D10,D6,D7,DJ;DQ,D9,D8,DK;HA,HQ,C8,CQ;H2,H7,H6,H3;H5,DA,CJ,H10;H4,HJ,C10,H8"
1571999055,0,1,3,"CA,CQ,C2,C9;S7,S2,S4,S6;S9,S3,SA,S8;C5,C7,C4,C3;S10,S5,HQ,SK;DA,D4,D5,D2;CJ,C8,C6,H10;D6,DK,D10,D3;HK,SJ,HJ,H9;H2,SQ,H7,H8;DJ,H3,H4,H6;D7,HA,CK,D9;D8,H5,C10,DQ"
